都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|65,970|1,327,234|3,392|0|60,528|1,478
青森|6,718|111,837|764|0|5,915|39
岩手|3,638|141,359|120|0|3,465|53
宮城|16,978|277,535|475|1|16,261|118
秋田|2,171|29,277|227|0|1,917|27
山形|3,914|121,599|269|0|3,589|56
福島|10,057|492,071|415|2|9,466|176
茨城|26,515|41,263|1,648|2|24,647|220
栃木|17,491|545,932|1,492|0|15,880|119
群馬|19,831|380,147|1,975|1|17,674|182
埼玉|125,644|1,738,035|8,213|5|116,371|1,060
千葉|108,711|1,303,575|5,471|0|100,733|1,029
東京|416,738|4,403,078|27,695|7|385,864|3,179
神奈川|181,837|1,946,680|9,160|5|171,356|1,321
新潟|10,021|354,205|1,522|0|8,436|63
富山|5,148|139,069|221|0|4,875|52
石川|8,646|223,121|540|0|7,945|139
福井|3,717|138,415|435|0|3,244|38
山梨|5,846|143,310|573|0|5,249|29
長野|11,164|399,539|1,554|1|9,336|97
岐阜|21,265|502,178|1,348|0|19,312|219
静岡|30,418|776,013|3,357|1|26,397|210
愛知|115,206|1,570,281|7,478|1|106,563|1,165
三重|16,303|279,143|1,391|0|15,103|165
滋賀|15,007|310,214|2,123|0|12,779|105
京都|42,085|500,585|4,153|41|36,616|292
大阪|230,805|4,465,130|22,900|153|204,835|3,070
兵庫|85,535|912,813|5,076|1|79,060|1,400
奈良|17,942|304,757|1,555|4|16,238|149
和歌山|6,426|74,246|938|4|5,310|62
鳥取|1,989|185,752|267|0|1,689|5
島根|2,608|69,204|722|1|1,881|5
岡山|17,319|329,200|415|0|15,445|136
広島|31,632|1,080,377|8,272|4|23,153|207
山口|8,633|235,060|1,979|2|6,560|94
徳島|3,542|122,759|219|0|3,263|66
香川|5,337|153,427|547|0|4,754|38
愛媛|6,835|185,720|1,308|1|5,445|82
高知|4,407|119,681|195|2|4,179|33
福岡|82,482|1,522,813|5,799|2|74,717|628
佐賀|7,204|132,788|876|0|6,031|30
長崎|7,618|215,269|1,376|0|6,178|73
熊本|17,438|134,247|1,930|0|15,370|138
大分|9,090|326,201|781|0|8,225|84
宮崎|6,998|77,671|788|0|6,151|41
鹿児島|10,840|188,982|975|0|9,563|66
沖縄|69,069|487,907|11,362|40|57,315|398
その他（その他）|149|0|0|0|149|0
合計|1,924,937|29,519,699|154,291|281|1,745,032|18,436
