都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,141|1,087,199|650|13|58,091|1,467
青森|5,622|84,803|296|6|5,291|35
岩手|3,478|118,787|27|0|3,399|52
宮城|16,157|235,568|283|3|15,756|116
秋田|1,854|25,842|34|1|1,794|26
山形|3,495|94,860|58|0|3,381|56
福島|9,428|399,476|100|3|9,154|174
茨城|24,052|39,827|409|15|23,428|215
栃木|15,159|474,974|311|9|14,735|113
群馬|16,529|286,710|228|14|16,130|171
埼玉|114,327|1,420,743|2,464|65|110,864|999
千葉|99,240|1,040,838|1,534|44|96,716|990
東京|374,683|3,568,836|4,120|125|367,680|2,883
神奈川|167,204|1,550,431|1,953|91|164,005|1,246
新潟|7,773|274,687|227|2|7,487|59
富山|4,783|110,949|67|3|4,666|50
石川|7,813|185,997|120|3|7,548|123
福井|3,023|112,912|103|0|2,884|36
山梨|5,093|108,734|137|0|4,927|29
長野|8,698|305,594|126|1|8,529|95
岐阜|18,606|393,970|385|9|18,203|211
静岡|26,521|601,872|402|9|25,915|204
愛知|104,809|1,263,441|4,037|49|99,645|1,127
三重|14,583|258,291|382|6|14,361|160
滋賀|12,173|247,328|220|3|11,854|99
京都|35,326|411,046|1,435|30|33,600|266
大阪|198,610|3,349,406|5,267|385|188,515|2,948
兵庫|76,897|725,864|1,766|43|73,748|1,384
奈良|15,603|242,847|342|9|15,114|147
和歌山|5,221|63,921|74|7|4,984|60
鳥取|1,635|142,052|18|0|1,589|5
島根|1,590|51,491|41|0|1,546|3
岡山|15,063|253,818|254|5|14,612|135
広島|21,525|866,437|341|7|20,988|196
山口|5,559|179,174|91|0|5,379|89
徳島|3,234|100,761|62|2|3,108|64
香川|4,673|125,394|60|2|4,576|36
愛媛|5,118|145,680|121|4|4,916|81
高知|4,087|94,792|52|1|4,004|31
福岡|73,791|1,216,967|3,258|25|69,887|607
佐賀|5,724|98,975|58|1|5,676|29
長崎|5,965|173,969|106|1|5,788|71
熊本|14,226|120,499|272|6|13,820|134
大分|8,054|253,434|158|2|7,815|81
宮崎|6,103|72,102|97|4|5,940|40
鹿児島|9,041|165,591|86|3|8,954|64
沖縄|49,425|384,929|1,218|51|47,763|297
（その他）|149|-|0|-|149|-
合計|1,691,863|23,531,818|33,850|1,062|1,638,914|17,504
