都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|47,422|890,225|2,926|15|42,943|1,429
青森|2,909|59,402|223|0|2,654|32
岩手|2,205|96,762|217|0|1,941|47
宮城|10,705|178,933|783|9|9,790|91
秋田|1,104|18,267|81|2|1,002|21
山形|2,393|74,544|255|3|2,091|47
福島|6,619|327,389|881|14|5,576|162
茨城|14,784|35,770|1,957|24|12,655|172
栃木|9,510|361,224|1,369|17|8,051|90
群馬|9,994|225,562|1,149|15|8,690|155
埼玉|68,449|1,143,672|16,243|102|51,349|857
千葉|58,225|831,453|8,145|59|49,343|737
東京|254,781|2,940,003|34,902|176|217,562|2,317
神奈川|100,492|1,240,296|13,224|172|86,259|1,009
新潟|4,681|207,376|697|6|3,930|54
富山|2,649|85,608|390|6|2,221|38
石川|5,836|141,770|784|11|4,925|119
福井|1,902|84,722|277|1|1,589|36
山梨|2,899|76,621|456|1|2,424|21
長野|5,770|236,057|430|0|5,317|94
岐阜|10,260|303,500|450|4|9,621|189
静岡|12,492|468,440|1,819|8|10,516|157
愛知|56,848|951,032|3,298|14|52,537|1,013
三重|6,400|164,729|706|10|5,739|114
滋賀|6,838|177,973|816|4|5,928|94
京都|20,629|324,048|2,414|73|17,859|249
大阪|124,150|2,588,666|10,926|387|109,374|2,733
兵庫|47,489|577,343|3,508|31|42,661|1,321
奈良|9,840|194,689|794|10|8,912|134
和歌山|3,272|47,571|248|18|2,899|50
鳥取|1,011|104,918|293|0|702|3
島根|827|37,500|90|1|735|2
岡山|9,087|189,599|599|3|7,812|127
広島|12,914|603,987|626|5|11,961|180
山口|3,496|133,190|219|1|3,197|80
徳島|1,871|75,148|93|1|1,715|63
香川|2,638|98,044|358|1|2,250|32
愛媛|3,231|109,777|314|4|2,840|77
高知|2,194|67,015|97|8|2,068|29
福岡|45,505|965,986|6,229|15|38,281|540
佐賀|3,058|68,621|262|0|2,737|25
長崎|3,832|141,201|415|0|3,351|69
熊本|7,983|90,167|935|8|6,927|121
大分|4,009|193,414|336|0|3,609|64
宮崎|3,537|49,021|294|1|3,204|27
鹿児島|4,569|124,195|532|0|3,955|41
沖縄|29,405|298,938|4,614|92|24,452|242
（その他）|149|-|0|-|149|-
合計|1,050,863|18,404,368|126,674|1,332|906,303|15,304
