都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|23,983|526,440|1,524|22|21,501|856
青森|1,553|32,943|263|1|1,268|22
岩手|901|55,747|119|2|751|31
宮城|8,013|156,327|521|10|7,413|66
秋田|452|10,042|75|0|368|9
山形|1,504|47,220|179|4|1,293|32
福島|3,324|185,804|353|11|2,848|123
茨城|8,098|29,586|567|19|7,398|133
栃木|5,340|214,252|252|2|5,017|71
群馬|5,937|136,538|414|3|5,419|104
埼玉|37,656|750,830|2,322|34|34,589|745
千葉|33,017|539,067|1,216|19|31,179|622
東京|138,378|1,997,763|6,536|58|129,953|1,889
神奈川|53,295|800,062|1,881|39|50,598|816
新潟|2,273|107,384|390|2|1,861|22
富山|1,304|51,157|148|6|1,127|29
石川|2,467|70,424|310|14|2,084|71
福井|873|47,111|148|2|692|33
山梨|1,170|35,312|91|1|1,060|19
長野|3,825|146,049|342|4|3,469|68
岐阜|5,850|187,829|460|3|5,258|132
静岡|6,435|290,648|301|1|6,013|121
愛知|32,721|547,913|2,989|31|29,105|627
三重|3,713|91,905|572|10|3,158|81
滋賀|3,683|102,595|503|9|3,119|61
京都|12,112|210,702|1,404|18|10,560|185
大阪|80,145|1,403,098|18,573|390|59,399|1,448
兵庫|30,637|376,101|4,866|90|25,099|672
奈良|6,094|124,213|999|26|4,989|74
和歌山|2,138|33,674|327|55|1,751|27
鳥取|369|61,323|60|0|298|2
島根|347|19,437|41|1|306|0
岡山|3,872|95,544|396|11|2,907|37
広島|5,845|249,308|321|3|5,382|109
山口|1,823|82,172|276|3|1,503|44
徳島|1,270|43,108|346|7|882|42
香川|1,233|61,536|171|1|1,046|22
愛媛|2,312|58,656|378|12|1,897|37
高知|1,026|7,868|63|4|944|19
福岡|22,784|597,595|2,723|22|19,712|349
佐賀|1,584|38,381|214|3|1,374|13
長崎|2,057|91,424|324|2|1,703|41
熊本|4,054|64,366|419|9|3,557|78
大分|1,800|110,857|419|1|1,356|25
宮崎|2,176|30,168|125|1|2,021|22
鹿児島|2,090|81,229|101|0|1,961|28
沖縄|12,404|153,328|1,147|12|11,129|134
（その他）|149|-|0|-|149|-
合計|584,086|11,155,036|56,169|978|516,466|10,191
