都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|53,120|946,662|4,711|15|46,786|1,435
青森|3,602|63,967|596|0|2,973|33
岩手|2,698|102,896|389|2|2,261|48
宮城|13,145|193,368|2,060|22|10,877|95
秋田|1,391|19,331|241|2|1,129|21
山形|2,867|78,465|430|5|2,389|48
福島|7,978|349,631|1,058|20|6,755|165
茨城|18,344|36,482|2,520|23|15,644|180
栃木|11,755|379,591|2,006|21|9,650|99
群馬|12,895|239,512|2,301|23|10,136|157
埼玉|88,390|1,232,641|28,747|155|58,775|868
千葉|73,498|888,212|12,897|102|59,812|789
東京|312,262|3,119,292|45,373|271|264,510|2,379
神奈川|127,645|1,329,499|17,632|220|108,952|1,061
新潟|5,853|223,882|1,096|6|4,703|54
富山|3,736|93,111|1,070|9|2,627|39
石川|6,764|157,209|769|8|5,859|121
福井|2,223|91,847|262|1|1,925|36
山梨|3,598|86,511|639|2|2,943|23
長野|7,098|252,666|847|6|6,000|94
岐阜|12,684|326,128|1,913|4|10,484|193
静岡|17,249|500,269|4,819|24|12,268|162
愛知|67,020|994,915|9,884|36|56,107|1,029
三重|9,228|170,434|2,707|11|6,594|120
滋賀|8,939|191,972|2,008|8|6,836|95
京都|25,814|348,678|5,123|96|19,874|250
大阪|147,369|2,776,816|20,513|505|122,440|2,758
兵庫|56,224|614,871|6,473|60|48,423|1,328
奈良|11,625|205,095|1,456|11|10,035|134
和歌山|3,976|51,967|505|16|3,330|51
鳥取|1,242|114,344|250|3|976|3
島根|1,078|40,685|195|1|881|2
岡山|11,612|208,397|1,485|7|8,975|127
広島|15,568|662,019|1,513|9|13,149|180
山口|4,358|140,551|745|3|3,533|80
徳島|2,223|81,001|330|0|1,830|63
香川|3,584|106,986|813|9|2,738|34
愛媛|4,141|120,543|736|6|3,327|78
高知|2,765|71,651|495|3|2,239|31
福岡|56,993|1,040,330|9,657|31|45,635|557
佐賀|4,343|77,739|832|0|2,961|27
長崎|4,724|151,276|801|1|3,858|69
熊本|10,600|98,074|2,054|13|8,423|123
大分|5,655|211,068|1,395|1|4,195|65
宮崎|4,286|53,900|898|1|3,511|28
鹿児島|6,775|138,602|1,856|4|4,759|44
沖縄|37,468|323,644|6,610|122|30,452|248
（その他）|149|-|0|-|149|-
合計|1,296,554|19,706,730|211,710|1,898|1,062,688|15,624
