都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,210|1,245,959|41|1|59,694|1,474
青森|5,900|102,689|3|0|5,859|38
岩手|3,487|134,013|0|0|3,434|53
宮城|16,286|261,769|2|0|16,166|118
秋田|1,934|27,571|0|0|1,907|27
山形|3,604|113,032|0|0|3,548|56
福島|9,495|462,382|5|0|9,314|176
茨城|24,466|40,567|13|1|24,233|220
栃木|15,505|520,508|10|0|15,378|117
群馬|17,080|344,823|119|2|16,785|176
埼玉|115,951|1,619,408|78|3|114,814|1,059
千葉|100,566|1,213,291|51|0|99,478|1,028
東京|382,442|4,093,668|189|3|379,081|3,172
神奈川|169,445|1,798,131|122|1|168,008|1,315
新潟|8,125|319,931|82|0|7,982|61
富山|4,868|129,931|0|0|4,816|52
石川|7,970|211,018|1|0|7,818|129
福井|3,115|125,753|0|0|3,077|38
山梨|5,158|131,552|1|0|5,128|29
長野|8,895|360,700|4|1|8,850|97
岐阜|19,272|464,491|7|0|19,045|218
静岡|26,864|712,801|50|0|26,603|209
愛知|106,677|1,485,095|56|0|105,460|1,161
三重|14,818|264,874|1|0|14,981|163
滋賀|12,441|290,919|8|0|12,329|104
京都|36,016|463,543|18|0|35,703|292
大阪|203,317|4,148,087|115|9|200,138|3,064
兵庫|78,752|845,428|60|2|77,294|1,398
奈良|15,936|278,297|1|0|15,786|149
和歌山|5,303|68,094|0|0|5,136|62
鳥取|1,669|166,158|0|0|1,639|5
島根|1,733|62,794|0|0|1,728|5
岡山|15,551|305,825|6|1|15,404|136
広島|22,175|971,170|1|0|21,972|202
山口|5,794|211,176|2|0|5,699|93
徳島|3,291|115,087|0|0|3,225|66
香川|4,705|143,085|0|0|4,666|38
愛媛|5,412|170,780|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,678|1,407,228|41|3|74,011|625
佐賀|5,866|118,481|0|0|5,891|30
長崎|6,119|200,414|0|0|6,046|73
熊本|14,395|124,803|0|0|14,259|136
大分|8,187|300,610|0|0|8,103|84
宮崎|6,153|73,131|0|0|6,096|41
鹿児島|9,103|175,639|0|0|9,037|66
沖縄|50,364|430,256|28|0|49,942|398
その他（その他）|149|0|0|0|149|0
合計|1,724,409|27,360,409|1,115|27|1,705,176|18,368
