都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,437|1,117,238|201|1|58,776|1,469
青森|5,774|89,386|103|2|5,633|38
岩手|3,486|122,287|5|0|3,428|53
宮城|16,242|241,476|49|2|16,076|117
秋田|1,893|26,665|20|0|1,846|27
山形|3,511|99,335|9|0|3,446|56
福島|9,465|412,548|22|2|9,269|174
茨城|24,315|40,366|130|8|23,968|217
栃木|15,379|484,500|113|3|15,150|116
群馬|16,660|297,850|83|4|16,404|173
埼玉|115,261|1,464,049|561|30|113,686|1,014
千葉|100,060|1,078,047|444|19|98,584|1,007
東京|376,825|3,680,048|1,400|62|372,391|3,034
神奈川|168,438|1,608,346|691|30|166,460|1,287
新潟|7,953|287,705|92|2|7,800|61
富山|4,834|115,089|40|1|4,743|51
石川|7,918|195,519|58|1|7,711|127
福井|3,084|116,776|24|1|3,023|37
山梨|5,141|111,974|18|0|5,094|29
長野|8,806|318,196|60|0|8,705|96
岐阜|18,959|409,705|178|4|18,761|216
静岡|26,690|623,263|62|1|26,401|209
愛知|105,878|1,315,841|624|16|104,108|1,146
三重|14,712|263,303|129|3|14,741|163
滋賀|12,328|256,896|72|1|12,154|102
京都|35,730|423,194|301|14|35,134|287
大阪|201,204|3,509,941|1,820|169|194,674|3,005
兵庫|77,952|751,447|607|22|75,956|1,391
奈良|15,762|250,724|111|3|15,502|149
和歌山|5,278|65,426|25|2|5,087|62
鳥取|1,651|146,940|11|0|1,612|5
島根|1,632|55,076|14|0|1,614|4
岡山|15,184|266,922|79|1|14,937|136
広島|21,821|889,244|132|4|21,490|199
山口|5,646|186,064|62|0|5,493|91
徳島|3,278|104,120|22|0|3,191|65
香川|4,693|129,239|15|1|4,640|38
愛媛|5,270|152,806|110|1|5,078|82
高知|4,118|99,084|13|2|4,074|31
福岡|74,195|1,256,139|518|18|73,046|616
佐賀|5,797|103,884|42|1|5,773|29
長崎|6,046|180,005|51|0|5,923|73
熊本|14,330|123,090|58|4|14,137|135
大分|8,172|264,781|59|1|8,029|84
宮崎|6,145|72,785|16|0|6,072|41
鹿児島|9,076|168,134|23|0|9,054|65
沖縄|49,886|395,988|277|8|49,209|345
その他（その他）|149|0|0|0|149|0
合計|1,707,064|24,371,441|9,554|444|1,678,232|17,952
