都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,708|1,149,621|148|1|59,102|1,470
青森|5,890|93,724|27|1|5,825|38
岩手|3,486|125,342|0|0|3,433|53
宮城|16,258|246,735|8|1|16,132|118
秋田|1,899|26,861|2|0|1,870|27
山形|3,547|102,645|19|0|3,472|56
福島|9,482|424,287|7|2|9,300|175
茨城|24,387|40,489|34|3|24,135|218
栃木|15,440|493,579|20|1|15,304|116
群馬|16,747|309,085|40|2|16,531|176
埼玉|115,544|1,503,073|167|20|114,339|1,038
千葉|100,270|1,111,535|98|5|99,139|1,023
東京|377,464|3,782,047|446|17|373,893|3,125
神奈川|168,843|1,656,335|191|14|167,346|1,306
新潟|7,985|296,836|17|0|7,907|61
富山|4,858|118,849|7|0|4,799|52
石川|7,956|199,504|22|1|7,783|129
福井|3,104|119,700|4|0|3,063|37
山梨|5,154|118,971|9|0|5,116|29
長野|8,865|330,062|32|0|8,792|96
岐阜|19,084|424,259|73|2|18,787|217
静岡|26,737|645,196|24|0|26,504|209
愛知|106,236|1,358,859|260|5|104,821|1,155
三重|14,777|241,279|36|1|14,901|163
滋賀|12,396|263,991|48|1|12,245|103
京都|35,860|433,589|61|1|35,498|290
大阪|202,194|3,660,863|599|79|197,063|3,043
兵庫|78,332|774,128|237|8|76,700|1,395
奈良|15,862|258,270|53|2|15,660|149
和歌山|5,290|66,224|4|1|5,119|62
鳥取|1,662|152,455|4|0|1,628|5
島根|1,674|56,768|27|1|1,642|5
岡山|15,258|276,298|58|2|15,049|136
広島|22,014|920,484|74|0|21,739|201
山口|5,713|192,183|32|0|5,588|93
徳島|3,284|107,165|3|0|3,216|65
香川|4,703|132,853|8|0|4,656|38
愛媛|5,351|157,499|41|0|5,228|82
高知|4,156|101,862|14|0|4,110|32
福岡|74,378|1,293,789|103|7|73,654|621
佐賀|5,849|108,040|41|0|5,830|30
長崎|6,098|185,357|30|0|5,995|73
熊本|14,386|124,071|16|1|14,234|136
大分|8,186|274,401|7|0|8,095|84
宮崎|6,151|73,027|6|0|6,088|41
鹿児島|9,101|170,500|3|0|9,028|66
沖縄|50,179|406,394|157|5|49,620|376
その他（その他）|149|0|0|0|149|0
合計|1,712,947|25,109,084|3,317|184|1,690,128|18,213
