都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|44,691|859,592|1,744|5|41,354|1,425
青森|2,712|56,270|113|0|2,567|32
岩手|2,011|94,165|129|0|1,835|47
宮城|9,944|172,542|306|3|9,521|91
秋田|1,021|17,280|41|1|960|20
山形|2,153|71,045|68|0|2,038|47
福島|5,832|313,481|584|10|5,086|162
茨城|12,663|34,777|1,245|6|11,249|169
栃木|8,387|350,446|859|11|7,442|86
群馬|8,896|214,049|615|2|8,126|155
埼玉|57,842|1,089,441|8,231|53|48,762|849
千葉|49,944|784,901|4,805|32|44,405|734
東京|221,026|2,813,648|24,774|101|193,959|2,293
神奈川|84,607|1,161,454|8,295|74|75,325|987
新潟|4,065|195,780|414|1|3,597|54
富山|2,307|81,846|184|2|2,084|38
石川|5,105|136,815|781|5|4,199|118
福井|1,631|79,621|193|0|1,402|36
山梨|2,353|72,269|147|0|2,185|21
長野|5,333|225,305|210|0|5,100|94
岐阜|9,806|295,849|190|2|9,428|188
静岡|10,954|450,893|1,155|3|9,642|157
愛知|54,006|916,619|1,769|10|51,229|1,008
三重|5,800|159,799|286|4|5,543|114
滋賀|6,067|170,342|327|3|5,647|93
京都|18,497|312,778|1,021|15|17,061|249
大阪|115,025|2,480,824|7,037|224|104,289|2,721
兵庫|43,987|557,629|1,666|26|41,005|1,316
奈良|9,133|186,050|439|8|8,561|133
和歌山|3,004|45,176|204|9|2,682|49
鳥取|799|99,076|176|1|559|2
島根|738|36,029|95|1|641|2
岡山|8,279|183,050|245|3|7,612|127
広島|12,149|587,777|293|6|11,601|179
山口|3,306|130,605|113|0|3,113|80
徳島|1,793|72,540|72|1|1,658|63
香川|2,307|94,332|157|1|2,122|32
愛媛|2,933|105,655|125|3|2,731|77
高知|2,098|62,480|110|6|1,959|29
福岡|39,804|922,807|2,662|12|36,176|533
佐賀|2,760|64,357|108|0|2,641|24
長崎|3,495|137,484|187|0|3,240|69
熊本|6,914|85,780|332|0|6,461|121
大分|3,687|186,874|147|0|3,476|64
宮崎|3,221|45,764|103|0|3,098|27
鹿児島|3,999|119,936|174|0|3,794|39
沖縄|25,128|284,333|2,700|60|22,141|236
（その他）|149|-|0|-|149|-
合計|932,361|17,619,565|75,631|704|839,455|15,190
