都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|176,245|1,668,847|24,022|6|151,323|1,780
青森|21,984|164,947|3,388|0|18,532|64
岩手|11,363|182,167|2,932|0|8,371|60
宮城|41,807|393,828|5,538|7|35,342|145
秋田|10,065|44,110|1,754|1|8,278|33
山形|12,032|153,595|1,983|1|9,982|67
福島|24,848|612,808|2,745|6|21,915|188
茨城|75,584|44,100|7,874|14|67,415|295
栃木|46,991|624,121|7,624|8|39,172|195
群馬|53,171|487,210|6,113|6|46,807|251
埼玉|322,801|2,212,224|32,027|53|289,580|1,194
千葉|275,848|1,636,353|29,463|25|241,222|1,353
東京|1,018,534|5,496,573|158,217|68|856,605|3,712
神奈川|463,852|2,180,686|46,230|92|415,903|1,719
新潟|30,197|466,326|3,534|3|26,592|71
富山|18,785|186,357|5,906|6|12,815|64
石川|25,545|299,116|3,744|8|21,608|170
福井|13,319|219,112|1,789|4|11,491|39
山梨|17,088|198,398|2,162|3|14,893|46
長野|31,758|511,885|3,580|3|27,670|149
岐阜|54,559|655,507|5,904|8|47,723|282
静岡|91,170|964,315|12,333|5|77,496|343
愛知|323,738|2,085,262|35,150|50|286,931|1,657
三重|42,156|369,137|5,048|7|38,055|246
滋賀|50,751|433,607|8,512|1|42,102|137
京都|127,068|658,560|15,926|80|108,734|448
大阪|665,356|5,654,790|103,319|780|558,026|3,962
兵庫|264,296|1,238,492|30,794|37|231,676|1,833
奈良|57,527|404,307|13,629|24|43,633|265
和歌山|23,099|119,387|1,526|6|21,321|102
鳥取|6,830|261,387|1,366|0|5,369|9
島根|6,587|109,739|807|0|5,772|8
岡山|49,965|424,777|4,981|12|40,128|202
広島|74,935|1,403,366|10,437|13|64,105|393
山口|21,624|407,169|2,403|3|19,091|130
徳島|11,438|158,456|2,172|3|9,201|74
香川|19,398|199,039|3,192|7|16,127|79
愛媛|17,471|256,732|2,081|1|15,273|117
高知|12,366|181,851|1,659|6|10,626|81
福岡|238,758|2,018,183|35,769|19|196,137|963
佐賀|23,868|189,745|2,801|3|18,066|64
長崎|25,828|279,011|3,968|3|22,755|108
熊本|49,910|198,114|6,886|11|42,791|233
大分|24,455|427,144|2,631|0|21,719|105
宮崎|18,981|131,375|1,871|0|17,076|94
鹿児島|32,039|266,988|3,463|4|27,979|128
沖縄|101,575|594,666|6,062|21|95,084|426
その他（その他）|149|0|0|0|149|0
合計|5,127,714|37,873,869|675,315|1,418|4,408,661|24,084
