都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,752|1,161,234|99|1|59,183|1,471
青森|5,894|94,990|9|1|5,847|38
岩手|3,486|126,454|0|0|3,433|53
宮城|16,266|248,581|12|1|16,136|118
秋田|1,908|26,973|7|0|1,874|27
山形|3,548|104,140|5|0|3,487|56
福島|9,483|428,813|4|2|9,304|175
茨城|24,403|40,489|21|2|24,164|218
栃木|15,446|497,907|9|1|15,321|116
群馬|16,789|312,749|59|0|16,554|176
埼玉|115,612|1,516,952|118|15|114,449|1,045
千葉|100,311|1,123,441|84|3|99,200|1,024
東京|381,664|3,818,421|325|14|378,191|3,148
神奈川|168,905|1,672,385|129|9|167,468|1,308
新潟|7,992|299,932|11|0|7,920|61
富山|4,867|120,161|10|0|4,805|52
石川|7,963|201,180|10|0|7,802|129
福井|3,113|120,523|9|0|3,066|38
山梨|5,155|121,233|1|0|5,125|29
長野|8,873|333,358|22|0|8,810|96
岐阜|19,133|428,787|72|1|18,839|218
静岡|26,747|649,567|13|0|26,516|209
愛知|106,357|1,373,997|161|6|105,040|1,156
三重|14,791|244,929|16|1|14,922|163
滋賀|12,409|270,838|37|0|12,269|103
京都|35,884|437,172|53|1|35,537|291
大阪|202,473|3,735,630|503|43|197,455|3,047
兵庫|78,459|782,910|218|6|76,846|1,395
奈良|15,889|261,034|49|0|15,691|149
和歌山|5,293|66,456|4|0|5,122|62
鳥取|1,668|154,113|6|0|1,632|5
島根|1,719|57,507|47|1|1,667|5
岡山|15,306|276,298|33|1|15,099|136
広島|22,065|925,167|72|0|21,791|202
山口|5,740|194,711|40|0|5,607|93
徳島|3,287|108,044|5|0|3,217|65
香川|4,703|134,375|2|0|4,662|38
愛媛|5,382|159,729|50|0|5,250|82
高知|4,165|103,150|8|1|4,125|32
福岡|74,438|1,307,247|91|7|73,719|621
佐賀|5,854|109,240|17|0|5,860|30
長崎|6,116|187,221|19|0|6,024|73
熊本|14,392|124,348|11|1|14,245|136
大分|8,186|277,317|2|0|8,100|84
宮崎|6,151|73,029|6|0|6,088|41
鹿児島|9,101|171,183|4|0|9,031|66
沖縄|50,226|409,464|106|2|49,704|387
その他（その他）|149|0|0|0|149|0
合計|1,718,513|25,393,379|2,589|120|1,696,346|18,267
