都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,019|1,198,485|167|2|59,373|1,472
青森|5,897|98,549|0|0|5,859|38
岩手|3,487|129,640|0|0|3,434|53
宮城|16,275|254,532|1|0|16,156|118
秋田|1,925|27,348|6|0|1,892|27
山形|3,554|107,285|3|0|3,495|56
福島|9,487|442,895|2|1|9,309|176
茨城|24,443|40,548|21|0|24,202|220
栃木|15,478|507,123|17|1|15,344|117
群馬|16,842|325,516|27|1|16,639|176
埼玉|115,772|1,562,054|112|8|114,605|1,055
千葉|100,432|1,160,977|48|0|99,355|1,027
東京|382,053|3,937,053|193|9|378,699|3,161
神奈川|169,163|1,727,741|142|5|167,709|1,312
新潟|8,010|304,725|8|0|7,941|61
富山|4,867|124,589|0|0|4,815|52
石川|7,968|205,475|3|0|7,814|129
福井|3,115|122,989|0|0|3,077|38
山梨|5,155|126,115|0|0|5,126|29
長野|8,883|345,676|1|0|8,841|97
岐阜|19,238|445,131|21|0|18,999|218
静岡|26,780|677,926|10|0|26,561|209
愛知|106,523|1,423,484|72|2|105,292|1,159
三重|14,811|255,278|3|0|14,970|163
滋賀|12,430|279,826|16|0|12,310|104
京都|35,970|449,659|41|0|35,637|291
大阪|202,992|3,902,237|264|22|199,668|3,060
兵庫|78,639|810,265|78|4|77,165|1,396
奈良|15,928|268,556|16|0|15,763|149
和歌山|5,299|67,183|1|0|5,131|62
鳥取|1,669|159,491|0|0|1,639|5
島根|1,731|60,830|1|0|1,725|5
岡山|15,502|294,005|83|3|15,262|136
広島|22,147|951,249|22|0|21,923|202
山口|5,787|202,677|17|0|5,677|93
徳島|3,291|111,241|3|0|3,223|65
香川|4,705|138,357|0|0|4,666|38
愛媛|5,409|165,552|4|0|5,323|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,543|1,349,203|63|4|73,849|622
佐賀|5,866|113,424|2|0|5,889|30
長崎|6,118|193,440|0|0|6,045|73
熊本|14,395|124,519|1|0|14,258|136
大分|8,186|287,521|0|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,102|173,247|0|0|9,036|66
沖縄|50,297|418,185|15|0|49,889|398
その他（その他）|149|0|0|0|149|0
合計|1,721,650|26,250,289|1,484|62|1,702,064|18,334
