都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|56,807|994,020|4,807|15|50,788|1,449
青森|4,356|70,125|935|2|3,388|33
岩手|3,004|107,568|338|0|2,617|49
宮城|14,711|207,146|2,171|30|12,364|102
秋田|1,624|21,846|223|1|1,378|23
山形|3,172|85,468|364|5|2,760|48
福島|8,708|365,212|942|18|7,601|165
茨城|20,627|37,826|2,148|30|18,292|187
栃木|13,253|391,368|1,671|17|11,478|104
群馬|14,923|258,371|2,072|23|12,692|159
埼玉|101,055|1,297,227|14,289|161|85,876|890
千葉|85,582|937,805|13,694|111|71,043|845
東京|343,574|3,278,999|33,993|287|307,088|2,493
神奈川|147,767|1,413,277|16,797|253|129,870|1,100
新潟|6,765|240,052|974|8|5,736|55
富山|4,371|100,935|916|11|3,413|42
石川|7,251|167,045|607|6|6,504|123
福井|2,577|98,136|300|1|2,241|36
山梨|4,421|92,433|627|3|3,773|25
長野|7,878|271,601|750|6|6,985|94
岐阜|15,776|349,579|2,729|12|12,730|200
静岡|21,868|535,472|5,691|33|16,004|173
愛知|81,945|1,071,762|18,666|49|62,242|1,037
三重|12,382|181,186|4,731|18|7,765|130
滋賀|10,583|205,725|2,153|11|8,334|96
京都|30,197|365,718|7,576|99|21,922|253
大阪|168,725|2,934,187|26,753|524|137,305|2,789
兵庫|64,422|648,819|7,479|73|55,604|1,339
奈良|13,394|219,056|1,715|13|11,542|137
和歌山|4,567|56,726|456|29|3,956|55
鳥取|1,444|125,443|262|0|1,157|4
島根|1,337|42,979|223|1|1,112|2
岡山|13,383|216,620|1,861|13|10,253|128
広島|18,443|723,783|1,479|22|15,201|181
山口|4,952|147,535|684|3|4,183|85
徳島|2,699|87,561|489|2|2,147|63
香川|4,235|113,590|687|7|3,514|34
愛媛|4,646|128,223|555|3|4,011|80
高知|3,470|81,646|726|5|2,713|31
福岡|65,065|1,098,165|11,249|38|52,567|569
佐賀|5,139|86,381|732|2|3,512|27
長崎|5,267|158,773|637|1|4,531|69
熊本|12,531|107,369|2,165|15|10,239|127
大分|6,987|226,405|1,316|2|5,603|68
宮崎|5,441|61,361|1,216|8|4,177|33
鹿児島|8,105|149,753|1,544|5|6,483|44
沖縄|42,675|341,011|6,120|116|36,129|258
（その他）|149|-|0|-|149|-
合計|1,482,253|20,901,288|208,512|2,092|1,250,972|16,034
