都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,153|1,219,805|151|2|59,557|1,472
青森|5,897|100,485|0|0|5,859|38
岩手|3,487|131,600|0|0|3,434|53
宮城|16,280|257,821|2|0|16,160|118
秋田|1,926|27,409|1|0|1,898|27
山形|3,567|109,682|12|0|3,499|56
福島|9,487|451,632|1|1|9,310|176
茨城|24,449|40,554|0|0|24,229|220
栃木|15,483|512,873|6|0|15,360|117
群馬|16,896|332,729|52|1|16,668|176
埼玉|115,852|1,586,279|80|6|114,715|1,057
千葉|100,471|1,183,642|25|0|99,416|1,028
東京|382,196|4,006,376|176|4|378,853|3,167
神奈川|169,286|1,758,076|82|2|167,890|1,314
新潟|8,029|311,125|13|0|7,955|61
富山|4,868|126,838|0|0|4,816|52
石川|7,969|207,397|1|0|7,817|129
福井|3,115|124,260|0|0|3,077|38
山梨|5,156|127,517|0|0|5,127|29
長野|8,885|352,460|1|0|8,843|97
岐阜|19,258|453,540|14|0|19,022|218
静岡|26,790|692,878|8|0|26,573|209
愛知|106,591|1,451,214|55|0|105,375|1,161
三重|14,815|258,315|3|0|14,976|163
滋賀|12,432|284,288|7|0|12,321|104
京都|35,990|455,650|18|0|35,680|291
大阪|203,147|4,020,946|135|11|199,948|3,064
兵庫|78,687|825,740|49|6|77,242|1,396
奈良|15,933|273,089|4|0|15,780|149
和歌山|5,303|67,476|3|0|5,133|62
鳥取|1,669|162,775|0|0|1,639|5
島根|1,732|61,558|2|0|1,725|5
岡山|15,542|298,358|62|1|15,321|136
広島|22,175|962,177|19|0|21,954|202
山口|5,792|206,698|4|0|5,695|93
徳島|3,291|113,093|1|0|3,224|66
香川|4,705|140,230|0|0|4,666|38
愛媛|5,412|167,411|2|0|5,328|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,618|1,374,455|46|4|73,941|624
佐賀|5,866|115,591|0|0|5,891|30
長崎|6,119|196,520|0|0|6,046|73
熊本|14,395|124,738|0|0|14,259|136
大分|8,187|293,012|1|0|8,102|84
宮崎|6,151|73,043|0|0|6,094|41
鹿児島|9,103|174,384|0|0|9,037|66
沖縄|50,315|423,665|13|0|49,910|398
その他（その他）|149|0|0|0|149|0
合計|1,722,786|26,744,851|1,049|38|1,703,648|18,354
