都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|70,221|1,351,773|6,286|0|61,043|1,479
青森|7,412|115,054|1,394|0|5,979|39
岩手|3,717|142,731|174|0|3,490|53
宮城|17,552|282,137|846|2|16,372|118
秋田|2,311|29,915|308|0|1,976|27
山形|4,110|122,817|401|0|3,653|56
福島|10,249|495,722|533|1|9,540|176
茨城|27,979|41,263|2,647|2|25,112|220
栃木|18,599|553,134|2,305|0|16,174|120
群馬|21,532|389,546|3,232|3|18,117|183
埼玉|132,716|1,771,710|13,739|7|117,916|1,061
千葉|114,126|1,321,448|8,710|1|102,172|1,030
東京|442,452|4,482,909|48,039|11|391,232|3,181
神奈川|190,880|1,980,612|16,936|10|172,620|1,324
新潟|11,673|369,141|2,759|0|8,851|63
富山|5,332|141,559|338|0|4,942|52
石川|9,231|227,997|1,073|0|7,997|140
福井|4,003|142,298|518|0|3,447|38
山梨|6,314|151,221|938|0|5,351|29
長野|12,422|407,989|1,811|1|9,935|97
岐阜|22,747|515,619|2,372|0|19,566|220
静岡|33,253|790,569|6,015|1|26,265|210
愛知|123,164|1,591,810|13,985|2|108,013|1,166
三重|17,278|288,826|2,102|0|15,381|166
滋賀|16,295|318,706|3,001|0|13,189|105
京都|46,074|515,038|6,537|51|37,778|292
大阪|249,091|4,559,074|37,988|260|208,028|3,075
兵庫|92,171|931,601|10,438|2|80,331|1,402
奈良|19,278|313,843|2,573|5|16,553|152
和歌山|7,202|77,231|1,449|6|5,573|62
鳥取|2,233|189,758|441|0|1,757|5
島根|3,141|75,360|1,115|1|2,021|5
岡山|18,860|343,602|1,689|0|15,815|136
広島|35,139|1,118,084|11,210|6|23,717|212
山口|9,555|256,718|2,436|1|7,025|94
徳島|3,702|124,819|337|0|3,305|66
香川|5,792|157,319|922|0|4,832|38
愛媛|7,596|189,570|1,842|3|5,672|82
高知|4,660|120,288|419|4|4,208|33
福岡|89,581|1,560,594|11,089|1|75,196|629
佐賀|7,669|135,842|1,148|0|6,197|32
長崎|8,986|220,310|2,576|0|6,348|74
熊本|19,496|138,511|2,456|2|16,901|139
大分|9,951|334,008|1,470|0|8,397|84
宮崎|7,899|81,296|1,646|0|6,194|41
鹿児島|11,687|194,681|1,447|0|9,886|66
沖縄|73,047|502,064|11,096|41|61,559|398
その他（その他）|149|0|0|0|149|0
合計|2,058,527|30,166,117|252,786|424|1,775,775|18,470
