都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|195,052|1,741,509|18,986|5|174,485|1,863
青森|27,272|176,976|3,860|0|23,336|76
岩手|14,161|199,453|2,506|1|11,589|66
宮城|48,815|420,422|6,362|8|41,746|163
秋田|12,307|46,238|1,845|0|10,421|41
山形|14,484|160,832|2,194|1|12,215|75
福島|29,156|634,721|3,655|4|25,312|189
茨城|91,717|44,315|9,764|14|81,611|342
栃木|52,832|640,673|5,868|3|46,738|226
群馬|59,817|506,486|5,396|5|54,151|270
埼玉|367,238|2,304,900|29,988|48|335,999|1,251
千葉|312,286|1,708,240|23,412|18|284,263|1,514
東京|1,122,358|5,688,564|128,481|63|989,931|3,946
神奈川|527,662|2,180,686|42,300|77|483,481|1,881
新潟|34,295|485,333|3,188|3|31,022|85
富山|23,344|197,636|5,497|1|17,777|70
石川|29,921|314,173|3,434|4|26,286|178
福井|17,567|240,788|2,307|1|15,219|41
山梨|19,074|207,892|1,746|1|17,282|58
長野|35,717|530,239|3,357|1|31,766|156
岐阜|60,534|686,603|4,794|5|55,134|294
静岡|104,560|998,670|11,575|6|90,112|368
愛知|366,208|2,174,937|31,287|34|333,085|1,836
三重|47,978|395,473|4,421|8|44,646|260
滋賀|59,056|487,332|7,189|3|51,701|166
京都|140,418|685,940|10,822|42|127,935|536
大阪|729,702|5,886,897|67,179|697|658,169|4,296
兵庫|298,074|1,290,843|25,314|23|270,767|1,997
奈良|66,908|420,243|12,655|20|53,935|318
和歌山|25,415|126,982|948|3|24,204|106
鳥取|7,810|277,154|689|0|7,017|10
島根|7,685|122,915|933|0|6,744|8
岡山|55,698|449,702|4,173|5|49,083|215
広島|82,531|1,447,855|8,715|6|73,389|427
山口|24,913|440,054|2,834|2|21,928|151
徳島|13,875|166,969|1,586|3|12,214|78
香川|23,823|210,588|3,374|7|20,360|89
愛媛|20,540|273,386|2,432|4|17,985|123
高知|14,479|191,969|1,836|2|12,551|92
福岡|266,957|2,108,891|29,667|12|230,530|1,044
佐賀|27,328|201,281|2,836|2|21,777|71
長崎|29,054|291,056|3,463|2|26,766|114
熊本|56,837|213,053|5,938|12|50,644|255
大分|27,642|448,765|2,232|2|25,296|114
宮崎|21,478|140,564|2,065|0|19,376|110
鹿児島|36,037|281,993|2,982|2|32,628|147
沖縄|109,307|622,144|5,576|15|103,307|430
その他（その他）|149|0|0|0|149|0
合計|5,760,071|39,472,335|561,661|1,175|5,156,062|26,146
