都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,022|1,046,690|2,101|25|55,571|1,461
青森|5,096|77,897|639|6|4,424|33
岩手|3,366|113,690|264|1|3,052|50
宮城|15,671|218,887|861|19|14,669|106
秋田|1,757|23,819|109|1|1,622|26
山形|3,396|89,227|206|3|3,137|53
福島|9,212|382,706|367|5|8,672|173
茨城|22,820|38,447|1,351|26|21,268|201
栃木|14,447|421,237|941|15|13,401|105
群馬|16,051|270,795|833|23|15,053|165
埼玉|110,091|1,362,203|10,792|133|98,358|941
千葉|95,542|989,934|9,662|84|84,940|940
東京|365,216|3,430,542|17,839|233|344,732|2,645
神奈川|161,470|1,491,456|8,879|203|151,417|1,174
新潟|7,364|259,099|563|8|6,743|58
富山|4,674|105,989|344|9|4,285|45
石川|7,588|178,385|304|3|7,140|123
福井|2,827|106,179|191|1|2,600|36
山梨|4,833|101,838|362|2|4,448|26
長野|8,343|286,922|331|3|7,952|95
岐阜|17,797|374,459|1,496|19|16,146|206
静岡|25,380|566,097|2,594|21|22,593|193
愛知|97,874|1,162,193|19,972|85|76,832|1,070
三重|14,066|202,459|2,035|22|12,185|147
滋賀|11,730|219,628|1,103|7|10,530|97
京都|33,910|392,333|3,084|91|30,370|257
大阪|189,348|3,140,267|19,434|619|165,059|2,870
兵庫|72,766|685,163|5,831|72|65,572|1,363
奈良|14,933|231,002|1,115|19|13,676|142
和歌山|5,035|61,526|257|18|4,618|58
鳥取|1,577|134,643|156|0|1,394|5
島根|1,507|48,532|142|1|1,363|2
岡山|14,667|241,401|1,161|17|13,164|132
広島|20,534|812,411|945|15|18,681|189
山口|5,404|166,210|392|3|4,925|87
徳島|3,075|94,363|301|4|2,710|64
香川|4,564|120,798|243|4|4,286|34
愛媛|4,932|139,037|250|5|4,601|81
高知|3,964|85,908|356|6|3,577|31
福岡|71,494|1,163,212|7,468|33|63,065|584
佐賀|5,578|93,527|305|1|5,297|29
長崎|5,737|166,688|438|1|5,232|70
熊本|13,750|115,926|1,094|17|12,525|131
大分|7,722|241,471|496|3|7,153|73
宮崎|5,911|68,482|424|10|5,389|34
鹿児島|8,806|158,951|584|5|8,176|57
沖縄|47,051|364,924|4,900|109|41,468|273
（その他）|149|-|0|-|149|-
合計|1,628,047|22,247,553|133,515|2,010|1,474,220|16,735
