都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|116,089|1,492,396|31,008|3|83,834|1,541
青森|12,752|136,463|3,862|0|8,848|42
岩手|5,724|155,918|1,264|0|4,407|53
宮城|25,984|335,527|5,339|4|20,123|121
秋田|5,380|36,871|2,021|1|3,332|27
山形|7,564|137,145|2,722|0|4,784|58
福島|16,850|549,979|4,252|5|12,420|178
茨城|45,587|42,981|8,135|6|37,222|230
栃木|29,953|587,963|7,151|3|22,668|134
群馬|36,707|438,885|7,958|7|28,545|204
埼玉|207,867|1,974,935|32,577|47|174,213|1,077
千葉|178,063|1,454,538|30,377|14|141,914|1,081
東京|705,140|4,957,482|162,741|48|539,152|3,247
神奈川|301,723|2,165,465|70,003|83|230,347|1,373
新潟|19,748|415,824|3,825|4|15,860|63
富山|9,145|159,549|2,669|1|6,424|52
石川|16,213|247,147|5,270|6|10,776|144
福井|7,096|170,746|1,372|1|5,686|38
山梨|11,092|173,670|2,381|0|8,679|38
長野|21,633|457,823|4,607|2|14,513|106
岐阜|35,564|573,429|6,980|5|27,777|232
静岡|56,226|872,049|12,667|5|43,798|234
愛知|202,788|1,794,609|44,771|29|156,766|1,251
三重|27,359|322,008|5,770|4|22,064|185
滋賀|29,409|369,931|8,132|3|21,165|112
京都|82,828|584,737|23,237|94|57,021|311
大阪|421,515|5,081,441|122,354|610|295,943|3,218
兵庫|165,203|1,083,696|52,161|36|111,573|1,477
奈良|32,963|354,805|10,744|20|22,057|162
和歌山|14,554|97,197|4,208|5|10,153|71
鳥取|4,269|221,313|1,043|1|3,170|5
島根|4,711|92,443|678|0|4,026|7
岡山|33,626|383,374|5,153|6|21,302|147
広島|56,890|1,268,839|19,297|19|37,327|266
山口|15,272|300,663|3,040|2|12,125|107
徳島|6,041|138,454|1,337|0|4,640|69
香川|10,785|175,791|2,651|2|8,079|47
愛媛|12,205|226,297|2,572|2|9,539|94
高知|7,538|148,182|1,741|10|5,757|40
福岡|156,736|1,780,604|49,392|11|103,055|684
佐賀|14,887|162,146|3,970|0|10,030|36
長崎|17,707|250,373|6,662|0|11,268|81
熊本|34,331|167,385|8,252|9|25,918|161
大分|16,520|374,016|3,326|0|13,107|87
宮崎|13,722|107,656|3,082|0|10,616|52
鹿児島|20,744|226,783|4,825|0|15,384|85
沖縄|87,106|550,236|5,597|33|81,097|410
その他（その他）|149|0|0|0|149|0
合計|3,361,958|33,799,764|803,176|1,141|2,518,653|19,438
