都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|186,256|1,706,430|20,601|8|164,693|1,829
青森|24,646|170,894|3,363|0|21,212|71
岩手|12,623|189,343|2,477|0|10,083|63
宮城|45,457|409,437|6,284|10|38,389|154
秋田|11,289|45,673|1,752|1|9,497|40
山形|13,207|158,490|1,976|2|11,158|73
福島|26,899|626,712|2,982|5|23,728|189
茨城|83,990|44,315|8,862|9|74,806|322
栃木|50,122|632,959|6,249|7|43,661|212
群馬|56,584|499,607|5,270|7|51,050|264
埼玉|346,514|2,264,539|29,813|44|315,474|1,227
千葉|295,619|1,678,766|25,538|21|265,705|1,442
東京|1,075,696|5,606,996|137,268|67|934,589|3,839
神奈川|499,385|2,180,686|45,843|81|451,744|1,798
新潟|32,160|477,417|2,807|2|29,273|80
富山|21,299|193,666|5,787|5|15,444|68
石川|27,802|304,649|3,472|4|24,137|176
福井|15,654|233,358|2,246|3|13,368|40
山梨|18,337|207,892|1,641|1|16,655|54
長野|33,725|524,535|4,109|3|29,296|156
岐阜|57,903|672,838|4,825|4|52,014|290
静岡|98,374|984,918|10,784|4|86,371|352
愛知|347,556|2,141,234|33,210|42|312,595|1,751
三重|45,265|381,621|4,455|8|41,841|255
滋賀|55,320|452,699|7,495|4|47,667|158
京都|134,182|672,867|12,027|62|120,832|500
大阪|700,896|5,774,967|77,205|764|619,466|4,166
兵庫|282,956|1,267,498|27,632|33|253,425|1,918
奈良|62,693|415,009|12,838|21|49,556|299
和歌山|24,433|123,554|1,123|5|23,048|106
鳥取|7,427|270,735|1,005|0|6,322|10
島根|7,197|115,413|975|0|6,214|8
岡山|52,959|437,779|4,589|11|44,862|211
広島|78,896|1,427,360|7,778|9|70,704|414
山口|23,370|407,169|2,704|3|20,522|144
徳島|12,853|163,173|1,928|5|10,853|76
香川|21,629|204,160|3,133|7|18,411|85
愛媛|19,088|265,172|2,355|4|16,612|121
高知|13,493|190,105|1,776|4|11,629|88
福岡|253,947|2,066,914|30,844|19|216,578|1,020
佐賀|25,874|196,018|2,838|2|19,989|67
長崎|27,546|285,881|3,763|4|24,829|111
熊本|53,580|205,970|5,283|8|48,046|251
大分|26,243|438,943|2,504|0|23,630|109
宮崎|20,267|137,045|1,912|0|18,321|100
鹿児島|34,301|275,379|3,082|1|30,597|136
沖縄|105,878|608,986|6,352|17|99,094|430
その他（その他）|149|0|0|0|149|0
合計|5,471,539|38,739,771|592,755|1,321|4,838,139|25,273
