都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,766|1,162,488|98|1|59,203|1,471
青森|5,895|95,363|6|1|5,851|38
岩手|3,486|126,613|0|0|3,433|53
宮城|16,268|248,982|10|1|16,138|118
秋田|1,908|26,975|7|0|1,874|27
山形|3,549|104,192|6|0|3,487|56
福島|9,483|429,631|4|2|9,304|175
茨城|24,404|40,491|18|2|24,168|218
栃木|15,446|497,911|9|1|15,321|116
群馬|16,793|313,899|58|0|16,559|176
埼玉|115,619|1,521,326|117|15|114,456|1,046
千葉|100,327|1,125,982|77|3|99,210|1,025
東京|381,682|3,826,296|315|14|378,218|3,149
神奈川|168,914|1,676,333|115|8|167,491|1,308
新潟|7,992|301,085|10|0|7,921|61
富山|4,867|120,680|9|0|4,806|52
石川|7,963|201,311|8|0|7,804|129
福井|3,113|121,139|9|0|3,066|38
山梨|5,155|121,233|1|0|5,125|29
長野|8,873|335,096|20|0|8,812|96
岐阜|19,143|430,284|65|1|18,850|218
静岡|26,747|654,024|12|0|26,526|209
愛知|106,361|1,377,194|154|6|105,051|1,156
三重|14,798|244,929|31|0|14,928|163
滋賀|12,410|271,144|30|0|12,277|103
京都|35,887|437,746|46|1|35,547|291
大阪|202,509|3,739,749|467|42|197,538|3,047
兵庫|78,460|784,925|190|6|76,875|1,395
奈良|15,892|261,708|43|0|15,700|149
和歌山|5,295|66,508|4|0|5,124|62
鳥取|1,668|154,442|5|0|1,633|5
島根|1,722|57,507|46|1|1,671|5
岡山|15,320|276,298|33|1|15,099|136
広島|22,069|931,067|59|0|21,808|202
山口|5,744|194,711|38|0|5,613|93
徳島|3,287|108,262|4|0|3,218|65
香川|4,703|134,530|2|0|4,662|38
愛媛|5,389|159,740|50|0|5,257|82
高知|4,166|103,152|9|1|4,125|32
福岡|74,443|1,310,763|90|6|73,727|621
佐賀|5,855|109,595|12|0|5,865|30
長崎|6,116|187,929|16|0|6,027|73
熊本|14,392|124,348|7|1|14,249|136
大分|8,186|278,288|2|0|8,100|84
宮崎|6,151|73,032|6|0|6,088|41
鹿児島|9,102|171,374|0|0|9,035|66
沖縄|50,237|410,088|104|1|49,714|391
その他（その他）|149|0|0|0|149|0
合計|1,718,704|25,450,363|2,422|115|1,696,703|18,274
