都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,619|1,133,813|233|1|58,916|1,469
青森|5,870|91,344|142|1|5,690|38
岩手|3,486|123,775|1|0|3,432|53
宮城|16,253|243,973|20|1|16,115|118
秋田|1,894|26,799|3|0|1,864|27
山形|3,532|100,802|19|0|3,457|56
福島|9,479|417,629|15|2|9,289|175
茨城|24,357|40,462|75|7|24,064|218
栃木|15,419|488,860|57|2|15,246|116
群馬|16,698|303,003|44|3|16,479|175
埼玉|115,452|1,481,497|294|24|114,133|1,025
千葉|100,192|1,093,992|247|12|98,923|1,017
東京|377,228|3,726,965|784|31|373,349|3,095
神奈川|168,714|1,630,375|389|14|167,029|1,296
新潟|7,971|291,885|26|1|7,884|61
富山|4,852|117,196|27|0|4,774|51
石川|7,935|197,546|31|1|7,753|129
福井|3,099|117,946|18|0|3,044|37
山梨|5,146|116,608|8|0|5,110|29
長野|8,833|323,581|36|0|8,756|96
岐阜|19,028|416,823|125|2|18,893|217
静岡|26,718|632,965|33|0|26,401|209
愛知|106,086|1,337,065|364|7|104,569|1,153
三重|14,744|267,510|74|1|14,830|163
滋賀|12,354|260,549|36|1|12,216|102
京都|35,796|428,282|122|5|35,382|290
大阪|201,784|3,584,924|1,086|141|196,108|3,027
兵庫|78,157|763,165|336|12|76,429|1,392
奈良|15,824|254,356|95|2|15,580|149
和歌山|5,284|65,794|7|1|5,111|62
鳥取|1,659|149,673|7|0|1,622|5
島根|1,661|55,806|30|0|1,626|5
岡山|15,226|268,198|66|2|15,000|136
広島|21,950|905,700|158|1|21,593|199
山口|5,691|189,336|60|0|5,539|92
徳島|3,283|105,453|8|0|3,210|65
香川|4,696|130,958|7|0|4,651|38
愛媛|5,315|155,595|76|1|5,157|82
高知|4,143|100,524|26|1|4,085|32
福岡|74,314|1,273,522|336|11|73,351|620
佐賀|5,814|105,677|18|0|5,814|30
長崎|6,078|182,417|47|0|5,958|73
熊本|14,376|123,612|55|2|14,185|136
大分|8,180|269,267|24|0|8,072|84
宮崎|6,150|73,008|12|0|6,079|41
鹿児島|9,096|169,340|24|0|9,073|65
沖縄|50,059|401,073|243|4|49,424|365
その他（その他）|149|0|0|0|149|0
合計|1,710,644|24,738,643|5,944|294|1,685,414|18,113
