都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|24,350|531,696|1,742|23|21,726|861
青森|1,598|33,410|276|3|1,300|22
岩手|948|56,287|153|2|764|31
宮城|8,063|120,568|398|11|7,589|66
秋田|480|10,180|96|0|375|9
山形|1,523|47,753|183|3|1,308|32
福島|3,408|187,866|372|12|2,912|124
茨城|8,208|29,913|542|17|7,532|134
栃木|5,380|215,419|240|2|5,069|71
群馬|6,014|137,279|509|4|5,482|104
埼玉|38,037|759,472|2,310|40|34,982|745
千葉|33,304|548,418|1,283|18|31,397|624
東京|140,126|2,024,859|6,836|63|131,393|1,897
神奈川|53,810|805,963|1,961|43|51,031|818
新潟|2,307|108,757|330|1|1,952|25
富山|1,333|51,908|147|7|1,157|29
石川|2,520|71,026|327|14|2,118|73
福井|884|47,324|113|2|738|33
山梨|1,193|35,312|98|1|1,076|19
長野|3,875|147,408|299|5|3,566|68
岐阜|5,975|189,698|499|4|5,344|132
静岡|6,496|293,084|320|2|6,055|121
愛知|33,437|557,541|3,100|33|29,708|629
三重|3,814|98,154|614|11|3,224|82
滋賀|3,784|106,489|535|9|3,188|61
京都|12,387|213,779|1,411|23|10,829|186
大阪|82,447|1,437,126|19,705|415|60,483|1,497
兵庫|31,504|381,462|4,794|94|26,033|677
奈良|6,267|125,853|1,005|25|5,185|77
和歌山|2,182|34,240|299|52|1,822|28
鳥取|373|61,790|58|0|307|2
島根|353|19,437|36|1|317|0
岡山|4,022|95,544|576|15|3,157|40
広島|5,889|261,403|357|7|5,381|109
山口|1,860|82,172|271|6|1,545|44
徳島|1,319|43,883|334|6|942|43
香川|1,282|62,225|182|2|1,084|22
愛媛|2,355|61,895|358|12|1,956|41
高知|1,052|7,993|79|2|953|20
福岡|23,426|606,770|2,987|28|20,087|352
佐賀|1,604|38,623|220|2|1,387|13
長崎|2,108|92,223|348|6|1,729|41
熊本|4,150|64,737|467|12|3,605|78
大分|1,907|112,332|489|2|1,392|26
宮崎|2,246|30,480|173|0|2,043|22
鹿児島|2,183|81,722|137|1|1,986|28
沖縄|12,568|191,970|1,153|9|11,284|137
（その他）|149|-|0|-|149|-
合計|594,500|11,323,443|58,722|1,050|524,642|10,293
