都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,010|809,605|621|11|39,961|1,413
青森|2,554|53,220|28|0|2,495|31
岩手|1,820|89,791|103|1|1,670|47
宮城|9,403|164,378|185|2|9,099|91
秋田|950|16,395|39|1|891|20
山形|2,072|68,402|47|2|1,978|47
福島|5,124|293,684|169|4|4,794|161
茨城|10,930|34,131|286|5|10,478|166
栃木|7,298|314,332|174|10|7,042|82
群馬|8,106|202,122|60|3|7,892|154
埼玉|48,460|1,012,133|1,725|25|45,895|840
千葉|42,546|726,400|1,476|16|40,352|718
東京|184,119|2,642,351|6,864|54|174,993|2,262
神奈川|71,265|1,091,507|2,502|37|67,797|966
新潟|3,515|180,217|91|0|3,370|54
富山|2,068|77,309|26|2|2,004|38
石川|4,094|127,358|141|1|3,834|115
福井|1,403|73,603|81|1|1,287|35
山梨|2,173|62,325|55|0|2,097|21
長野|5,070|215,034|34|0|5,018|94
岐阜|9,530|281,051|76|4|9,267|187
静岡|9,698|426,424|356|5|9,189|153
愛知|51,735|869,436|676|13|50,072|987
三重|5,392|148,938|120|3|5,298|113
滋賀|5,651|159,859|86|2|5,475|90
京都|16,896|294,127|181|4|16,422|247
大阪|105,528|2,278,233|1,824|116|100,191|2,698
兵庫|41,386|527,645|365|15|39,711|1,310
奈良|8,519|177,014|153|3|8,234|132
和歌山|2,716|42,652|19|0|2,590|49
鳥取|511|86,932|17|0|470|2
島根|563|32,023|9|0|552|2
岡山|7,638|168,599|22|1|7,455|127
広島|11,597|568,107|70|5|11,345|177
山口|3,180|124,469|31|1|3,069|80
徳島|1,673|67,255|15|0|1,595|63
香川|2,123|89,329|26|1|2,071|31
愛媛|2,764|98,824|11|2|2,678|75
高知|1,914|58,692|64|2|1,822|28
福岡|36,119|865,638|470|9|35,028|526
佐賀|2,575|59,484|11|0|2,575|24
長崎|3,236|129,778|29|0|3,138|69
熊本|6,505|82,642|27|1|6,359|119
大分|3,507|176,047|18|0|3,425|64
宮崎|3,117|44,833|17|0|3,062|27
鹿児島|3,747|114,165|45|0|3,697|39
沖縄|21,525|262,038|602|34|20,718|211
（その他）|149|-|0|-|149|-
合計|824,474|16,488,531|20,047|396|788,604|14,985
