都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|140,861|1,558,357|30,828|7|109,566|1,617
青森|15,773|145,874|3,255|0|12,468|50
岩手|7,028|164,067|1,810|1|5,163|55
宮城|31,522|355,348|5,969|11|24,629|125
秋田|6,973|39,090|1,736|0|5,208|29
山形|9,072|142,408|2,267|0|6,747|58
福島|20,106|571,419|3,587|4|16,337|182
茨城|56,366|43,645|8,788|9|47,331|247
栃木|35,998|599,728|7,455|7|28,395|148
群馬|43,001|457,865|7,322|10|35,454|225
埼玉|249,189|2,061,270|41,322|62|206,750|1,117
千葉|216,200|1,510,630|41,248|26|169,090|1,141
東京|828,789|5,147,785|168,698|77|656,758|3,333
神奈川|363,508|2,180,686|52,476|98|309,581|1,451
新潟|23,523|433,776|3,874|3|19,584|65
富山|11,948|169,056|3,828|2|8,064|56
石川|19,222|264,132|3,930|7|15,115|154
福井|8,913|185,650|1,418|1|7,457|38
山梨|13,034|173,670|2,031|3|10,969|38
長野|25,704|479,589|4,123|1|19,982|123
岐阜|42,929|603,255|7,024|7|34,420|246
静岡|69,484|906,255|13,180|6|55,307|270
愛知|246,783|1,890,341|39,449|44|205,995|1,339
三重|32,776|339,392|5,721|5|27,712|205
滋賀|36,814|394,944|8,387|4|28,309|118
京都|100,228|611,969|23,118|106|75,438|338
大阪|525,426|5,275,735|139,948|743|382,061|3,417
兵庫|204,295|1,146,877|59,436|51|143,286|1,593
奈良|41,864|373,159|12,374|22|29,299|191
和歌山|18,275|106,662|3,693|7|14,375|82
鳥取|4,829|230,889|655|1|4,097|5
島根|5,371|97,893|742|0|4,622|7
岡山|40,286|398,255|6,016|11|27,673|170
広島|63,816|1,318,963|21,729|18|41,781|306
山口|17,610|318,320|2,413|1|15,086|111
徳島|7,478|143,697|1,403|1|6,008|71
香川|13,439|182,871|2,689|2|10,682|56
愛媛|13,944|238,144|1,971|4|11,869|104
高知|9,554|160,142|2,125|11|7,378|51
福岡|190,459|1,871,724|53,694|17|130,645|764
佐賀|18,479|172,550|3,688|2|13,674|47
長崎|20,870|260,643|5,075|1|16,231|92
熊本|40,744|179,694|7,235|18|33,328|181
大分|19,672|393,948|3,073|0|16,509|90
宮崎|15,707|115,900|2,320|1|13,360|67
鹿児島|25,202|241,598|4,329|4|20,079|99
沖縄|91,714|564,944|4,991|28|86,257|421
その他（その他）|149|0|0|0|149|0
合計|4,044,927|35,222,809|832,443|1,444|3,170,278|20,693
