都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,397|783,140|866|25|39,211|1,401
青森|2,511|51,120|57|0|2,423|31
岩手|1,681|86,220|47|2|1,588|46
宮城|9,163|157,898|77|3|8,981|90
秋田|897|15,564|101|1|776|20
山形|2,022|65,986|10|1|1,965|47
福島|4,927|282,317|139|3|4,627|161
茨城|10,593|33,467|261|5|10,167|165
栃木|7,081|304,471|246|10|6,754|81
群馬|8,042|194,942|45|6|7,845|152
埼玉|46,704|974,098|1,185|18|44,687|832
千葉|40,591|694,859|1,131|16|38,752|708
東京|175,267|2,536,206|4,741|54|168,288|2,238
神奈川|67,832|1,047,212|1,809|38|65,072|951
新潟|3,408|172,888|32|2|3,324|52
富山|2,042|74,335|29|1|1,975|38
石川|3,941|123,477|26|0|3,796|115
福井|1,315|69,505|161|0|1,119|35
山梨|2,106|58,721|82|1|2,004|21
長野|5,037|208,048|54|0|4,967|91
岐阜|9,454|271,965|91|3|9,176|187
静岡|9,366|407,868|276|6|8,939|151
愛知|51,073|835,239|805|23|49,304|964
三重|5,268|145,510|78|4|5,217|112
滋賀|5,563|152,713|73|4|5,400|90
京都|16,624|284,841|139|7|16,226|245
大阪|103,614|2,168,829|1,266|143|98,873|2,680
兵庫|40,951|509,882|241|16|39,402|1,308
奈良|8,362|170,318|194|4|8,037|131
和歌山|2,690|42,023|24|3|2,559|49
鳥取|484|83,738|16|0|457|2
島根|553|31,436|3|1|549|1
岡山|7,595|165,308|25|4|7,439|126
広島|11,512|553,751|109|12|11,208|175
山口|3,152|122,050|58|2|3,017|77
徳島|1,656|65,234|3|0|1,590|63
香川|2,098|86,425|18|0|2,054|31
愛媛|2,755|97,146|7|3|2,673|75
高知|1,841|11,519|97|9|1,718|26
福岡|35,575|835,907|368|14|34,663|521
佐賀|2,563|57,270|16|0|2,555|24
長崎|3,205|125,616|91|0|3,046|69
熊本|6,486|82,252|60|3|6,308|118
大分|3,492|169,875|17|0|3,412|63
宮崎|3,099|44,507|20|0|3,028|27
鹿児島|3,689|111,524|47|2|3,631|38
沖縄|20,907|252,608|951|52|19,771|191
（その他）|149|-|0|-|149|-
合計|800,333|15,819,828|16,192|501|768,722|14,819
