都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,794|747,698|2,992|31|36,579|1,331
青森|2,452|48,602|37|0|2,384|31
岩手|1,620|81,041|104|1|1,470|46
宮城|9,057|152,612|94|6|8,873|85
秋田|764|14,175|11|1|733|20
山形|2,017|63,367|44|3|1,927|46
福島|4,741|266,441|111|5|4,472|158
茨城|10,200|33,055|271|7|9,769|160
栃木|6,739|277,026|206|12|6,453|80
群馬|7,994|186,051|93|9|7,752|149
埼玉|45,317|931,424|963|31|43,530|824
千葉|38,816|655,910|919|20|37,198|699
東京|167,868|2,418,818|3,463|40|162,215|2,190
神奈川|64,890|993,124|1,684|43|62,275|931
新潟|3,382|159,432|111|6|3,224|47
富山|1,985|69,871|63|2|1,885|37
石川|3,894|115,414|83|2|3,694|114
福井|1,077|62,368|27|0|1,016|34
山梨|1,868|47,764|208|2|1,640|20
長野|4,949|193,863|90|2|4,843|90
岐阜|9,318|259,551|251|12|8,884|183
静岡|8,946|384,158|383|5|8,418|145
愛知|50,070|786,356|2,162|59|46,998|910
三重|5,164|134,562|129|6|5,062|109
滋賀|5,470|143,664|207|6|5,175|88
京都|16,415|272,814|307|17|15,858|233
大阪|102,144|2,005,970|3,009|227|95,736|2,567
兵庫|40,611|488,823|498|36|38,845|1,270
奈良|8,121|161,770|145|11|7,854|122
和歌山|2,655|41,232|19|4|2,532|48
鳥取|466|80,363|3|0|454|2
島根|551|29,236|10|1|541|1
岡山|7,568|153,838|269|7|7,125|123
広島|11,302|527,692|310|18|10,758|164
山口|3,090|116,931|135|2|2,884|71
徳島|1,650|62,522|20|0|1,567|63
香川|2,079|82,584|55|4|2,000|29
愛媛|2,745|91,656|19|4|2,651|75
高知|1,699|10,753|93|8|1,583|23
福岡|35,112|800,025|1,096|42|33,475|507
佐賀|2,543|54,102|17|1|2,537|23
長崎|3,087|119,706|90|1|2,928|69
熊本|6,425|80,655|105|8|6,209|111
大分|3,475|160,709|60|1|3,355|60
宮崎|3,062|43,829|25|0|3,000|27
鹿児島|3,621|108,760|152|2|3,466|33
沖縄|19,881|240,693|1,826|70|17,894|167
（その他）|149|-|0|-|149|-
合計|777,843|14,961,010|22,969|775|739,870|14,315
