都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,695|1,148,117|175|1|59,077|1,470
青森|5,888|93,318|32|1|5,818|38
岩手|3,486|125,181|0|0|3,433|53
宮城|16,258|246,036|7|1|16,130|118
秋田|1,899|26,858|3|0|1,869|27
山形|3,544|102,609|19|0|3,469|56
福島|9,482|423,649|7|2|9,300|175
茨城|24,384|40,489|37|3|24,129|218
栃木|15,438|492,919|27|1|15,295|116
群馬|16,743|307,609|41|2|16,526|176
埼玉|115,536|1,499,540|176|23|114,323|1,037
千葉|100,259|1,109,067|105|4|99,129|1,022
東京|377,435|3,772,940|518|20|373,797|3,120
神奈川|168,830|1,652,263|198|13|167,326|1,306
新潟|7,980|294,791|13|0|7,906|61
富山|4,857|118,663|10|1|4,796|51
石川|7,955|199,380|24|1|7,780|129
福井|3,104|119,056|5|0|3,062|37
山梨|5,154|118,971|9|0|5,116|29
長野|8,857|328,395|28|0|8,788|96
岐阜|19,077|422,500|75|2|18,780|217
静岡|26,737|640,189|23|0|26,488|209
愛知|106,229|1,355,950|268|5|104,806|1,155
三重|14,768|241,279|32|1|14,896|163
滋賀|12,389|263,747|47|0|12,239|103
京都|35,849|432,987|66|1|35,489|290
大阪|202,143|3,657,433|667|84|196,942|3,041
兵庫|78,314|772,395|250|11|76,670|1,395
奈良|15,852|257,568|55|2|15,648|149
和歌山|5,289|66,170|3|1|5,119|62
鳥取|1,662|151,886|5|0|1,627|5
島根|1,674|56,768|34|1|1,635|5
岡山|15,255|276,298|58|2|15,049|136
広島|22,007|920,484|100|0|21,706|201
山口|5,711|192,183|35|0|5,583|93
徳島|3,284|106,799|5|0|3,214|65
香川|4,702|132,703|8|0|4,655|38
愛媛|5,347|157,437|51|1|5,214|82
高知|4,156|101,859|18|0|4,106|32
福岡|74,378|1,290,282|173|7|73,576|621
佐賀|5,849|107,547|35|0|5,830|30
長崎|6,097|184,932|40|0|5,984|73
熊本|14,386|124,044|20|1|14,230|136
大分|8,186|273,462|8|0|8,094|84
宮崎|6,151|73,027|6|0|6,088|41
鹿児島|9,097|170,299|9|0|9,022|66
沖縄|50,167|405,673|166|5|49,602|372
その他（その他）|149|0|0|0|149|0
合計|1,712,689|25,055,752|3,691|197|1,689,510|18,199
