都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|157,013|1,607,371|27,809|8|127,930|1,681
青森|18,266|152,750|3,407|0|14,805|54
岩手|8,526|172,018|2,306|1|6,164|56
宮城|35,956|370,295|6,868|9|28,561|129
秋田|8,118|41,550|1,838|2|6,249|31
山形|10,317|148,067|2,128|0|8,127|62
福島|22,106|587,776|3,155|4|18,769|182
茨城|64,773|43,898|9,080|16|55,427|266
栃木|40,636|611,328|7,306|9|33,165|165
群馬|47,140|469,692|7,164|12|39,740|236
埼玉|282,892|2,124,403|40,013|60|241,739|1,140
千葉|242,894|1,568,404|49,604|29|189,279|1,217
東京|915,369|5,284,430|168,719|82|743,172|3,478
神奈川|408,272|2,180,686|54,201|101|352,511|1,560
新潟|26,413|447,112|4,005|4|22,343|65
富山|14,576|175,629|5,198|3|9,320|58
石川|21,789|275,473|3,882|6|17,725|159
福井|10,533|196,036|1,626|3|8,868|39
山梨|15,026|186,746|2,403|4|12,597|39
長野|28,465|490,564|4,297|2|23,205|136
岐阜|47,959|622,816|7,460|7|39,696|257
静岡|78,508|923,339|12,715|5|64,876|300
愛知|283,260|1,958,724|41,916|57|239,890|1,454
三重|36,876|354,936|5,639|5|32,065|221
滋賀|42,517|407,276|8,428|2|33,964|125
京都|112,946|633,242|21,663|82|89,527|375
大阪|588,851|5,450,619|131,956|788|453,250|3,627
兵庫|233,496|1,191,076|46,598|44|185,211|1,690
奈良|48,927|385,714|14,892|25|33,811|224
和歌山|20,500|112,224|2,732|11|17,529|93
鳥取|5,512|238,928|897|0|4,532|8
島根|5,761|103,516|614|0|5,139|8
岡山|44,512|413,636|5,836|14|34,676|179
広島|68,926|1,355,636|15,530|13|53,042|354
山口|19,263|339,555|2,400|3|16,747|116
徳島|8,922|149,636|1,788|0|7,072|73
香川|15,871|190,261|3,187|3|12,621|63
愛媛|15,273|246,830|1,983|3|13,182|108
高知|10,766|170,354|2,074|10|8,626|66
福岡|211,841|1,933,995|41,031|16|165,358|842
佐賀|20,745|179,680|3,537|3|15,812|58
長崎|22,749|268,619|4,104|3|19,349|99
熊本|44,554|187,857|8,285|20|36,074|195
大分|21,514|407,646|2,494|0|18,926|94
宮崎|17,029|121,827|2,076|0|14,921|79
鹿児島|27,999|251,494|3,825|7|23,772|109
沖縄|95,265|573,893|5,000|28|89,837|422
その他（その他）|149|0|0|0|149|0
合計|4,529,571|36,307,557|803,669|1,504|3,689,350|21,992
