都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|56,236|986,630|5,135|16|49,774|1,442
青森|4,221|67,995|915|1|3,273|33
岩手|2,951|106,525|326|0|2,576|49
宮城|14,505|204,004|2,368|33|11,956|100
秋田|1,597|20,728|291|2|1,284|22
山形|3,124|83,152|440|5|2,636|48
福島|8,604|362,075|1,047|14|7,392|165
茨城|20,241|37,322|2,327|32|17,728|186
栃木|13,052|390,311|1,996|16|10,954|102
群馬|14,667|252,033|2,763|23|11,745|159
埼玉|98,954|1,283,524|25,887|155|63,080|889
千葉|83,345|925,904|14,097|110|68,414|834
東京|338,750|3,237,557|39,311|296|296,973|2,466
神奈川|144,507|1,380,361|17,926|238|125,485|1,096
新潟|6,649|236,593|1,263|7|5,332|54
富山|4,293|98,298|1,212|13|3,040|41
石川|7,185|164,224|641|9|6,404|123
福井|2,516|95,824|323|1|2,157|36
山梨|4,175|92,433|697|3|3,458|23
長野|7,776|264,256|917|6|6,719|94
岐阜|15,247|344,187|2,853|8|12,132|200
静岡|20,992|524,758|6,009|37|14,816|167
愛知|79,060|1,041,478|17,765|49|60,260|1,035
三重|11,965|181,186|4,597|20|7,473|127
滋賀|10,332|203,022|2,647|12|7,589|96
京都|29,408|363,132|7,201|97|21,486|252
大阪|164,773|2,907,735|26,886|525|133,260|2,784
兵庫|63,077|642,878|7,897|68|53,844|1,336
奈良|13,037|213,833|1,726|15|11,174|137
和歌山|4,457|55,757|511|29|3,793|54
鳥取|1,356|124,354|256|1|1,080|3
島根|1,287|42,979|218|1|1,067|2
岡山|13,093|216,620|1,861|13|10,253|127
広島|17,564|723,783|1,510|17|14,511|180
山口|4,839|147,535|746|3|4,008|85
徳島|2,608|85,653|486|2|2,059|63
香川|4,133|112,793|800|7|3,299|34
愛媛|4,548|127,720|633|3|3,835|80
高知|3,329|75,539|723|5|2,575|31
福岡|63,755|1,087,771|11,506|34|50,731|562
佐賀|5,006|84,917|835|2|3,436|27
長崎|5,174|157,206|734|1|4,373|69
熊本|12,172|106,768|2,310|14|9,736|126
大分|6,757|223,320|1,518|2|5,171|68
宮崎|5,129|59,059|1,178|6|3,866|30
鹿児島|7,978|147,179|1,794|5|6,056|44
沖縄|41,914|338,169|6,514|119|34,954|258
（その他）|149|-|0|-|149|-
合計|1,450,487|20,629,080|231,596|2,075|1,187,366|15,939
