都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,427|785,750|785|25|39,316|1,403
青森|2,518|51,210|64|0|2,423|31
岩手|1,707|86,754|63|1|1,597|47
宮城|9,175|158,239|89|4|8,991|90
秋田|904|15,564|101|1|783|20
山形|2,027|66,016|15|1|1,965|47
福島|4,940|283,197|147|3|4,632|161
茨城|10,621|33,467|257|5|10,199|165
栃木|7,109|305,040|257|8|6,770|82
群馬|8,048|194,942|49|6|7,847|152
埼玉|46,820|977,145|1,187|18|44,801|832
千葉|40,748|697,549|1,211|18|38,827|710
東京|175,983|2,543,617|4,981|50|168,764|2,238
神奈川|68,086|1,047,212|1,883|40|65,251|952
新潟|3,414|173,266|36|2|3,326|52
富山|2,042|74,335|19|1|1,985|38
石川|3,949|123,955|31|1|3,799|115
福井|1,324|69,659|151|0|1,138|35
山梨|2,106|58,651|82|1|2,004|21
長野|5,039|208,048|49|0|4,974|91
岐阜|9,458|272,853|77|4|9,194|187
静岡|9,385|407,868|273|6|8,961|151
愛知|51,116|835,239|669|16|49,476|971
三重|5,275|145,510|75|4|5,227|112
滋賀|5,567|153,219|71|4|5,406|90
京都|16,643|286,039|136|7|16,242|246
大阪|103,762|2,177,953|1,234|144|99,047|2,680
兵庫|40,983|511,329|253|21|39,422|1,308
奈良|8,373|170,318|186|6|8,056|131
和歌山|2,693|42,094|23|2|2,563|49
鳥取|488|83,971|18|0|457|2
島根|553|31,436|3|1|549|1
岡山|7,595|165,308|25|4|7,439|126
広島|11,519|553,751|103|12|11,231|175
山口|3,157|122,050|58|2|3,021|78
徳島|1,657|65,349|3|0|1,591|63
香川|2,099|86,761|18|1|2,055|31
愛媛|2,755|97,158|5|3|2,675|75
高知|1,844|11,536|87|9|1,731|26
福岡|35,611|838,413|360|13|34,694|522
佐賀|2,565|57,494|17|0|2,558|24
長崎|3,212|126,066|88|0|3,056|69
熊本|6,486|82,304|60|3|6,308|118
大分|3,494|170,389|16|0|3,414|64
宮崎|3,099|44,507|20|0|3,028|27
鹿児島|3,695|111,848|56|2|3,633|38
沖縄|20,983|253,501|959|47|19,839|191
（その他）|149|-|0|-|149|-
合計|802,203|15,857,880|16,350|496|770,414|14,837
