都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,544|432,134|676|9|19,115|737
青森|909|23,669|52|1|837|20
岩手|591|42,019|29|0|532|30
宮城|4,929|82,924|890|2|4,012|27
秋田|278|7,409|9|0|263|6
山形|703|32,037|145|0|542|16
福島|2,371|137,840|270|11|1,994|107
茨城|6,496|25,858|315|0|6,056|125
栃木|4,467|166,942|160|0|4,237|70
群馬|4,869|109,122|167|2|4,603|99
埼玉|31,981|623,598|1,323|46|29,967|691
千葉|28,918|459,473|1,037|21|27,334|547
東京|118,461|1,709,233|2,976|42|113,818|1,667
神奈川|47,341|671,205|905|19|45,664|772
新潟|1,324|77,919|144|1|1,163|17
富山|927|40,543|17|1|882|28
石川|1,896|58,552|17|1|1,813|64
福井|553|34,594|7|0|521|25
山梨|956|29,599|2|0|936|18
長野|2,581|111,049|122|1|2,438|41
岐阜|4,863|153,245|81|2|4,659|123
静岡|5,543|236,080|201|1|5,227|115
愛知|26,809|446,425|491|11|25,746|572
三重|2,660|73,145|75|4|2,597|67
滋賀|2,713|83,404|85|4|2,576|52
京都|9,294|170,847|117|2|9,014|167
大阪|49,682|968,117|1,491|61|46,620|1,170
兵庫|19,012|283,507|682|50|17,750|580
奈良|3,553|92,751|111|6|3,391|51
和歌山|1,220|25,768|41|3|1,137|18
鳥取|210|45,760|0|0|205|2
島根|285|17,152|0|0|285|0
岡山|2,635|75,671|76|6|2,479|35
広島|5,091|175,742|36|0|4,946|106
山口|1,402|66,920|16|0|1,343|43
徳島|479|29,763|23|1|438|18
香川|779|49,207|18|0|743|18
愛媛|1,134|36,496|65|1|1,045|24
高知|914|7,339|11|3|884|19
福岡|18,801|493,937|403|8|18,070|328
佐賀|1,164|31,284|38|2|1,136|11
長崎|1,617|74,479|3|0|1,576|38
熊本|3,493|57,733|24|1|3,398|74
大分|1,302|89,621|7|0|1,273|22
宮崎|1,953|24,807|0|0|1,924|22
鹿児島|1,776|71,390|15|0|1,760|28
沖縄|8,911|160,232|460|2|8,331|126
（その他）|149|-|0|-|149|-
合計|458,539|8,916,541|13,833|325|435,429|8,936
