都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,480|1,277,754|183|0|59,798|1,475
青森|5,901|104,876|0|0|5,863|38
岩手|3,490|136,495|3|0|3,434|53
宮城|16,290|264,222|2|0|16,170|118
秋田|1,934|27,661|0|0|1,907|27
山形|3,607|115,659|1|0|3,550|56
福島|9,519|472,020|22|0|9,321|176
茨城|24,488|40,590|16|0|24,252|220
栃木|15,608|529,746|82|0|15,409|117
群馬|17,316|355,311|146|2|17,041|176
埼玉|116,081|1,653,604|112|1|114,910|1,059
千葉|100,670|1,243,057|52|1|99,582|1,028
東京|383,020|4,186,854|489|1|379,356|3,175
神奈川|169,811|1,839,374|199|1|168,293|1,319
新潟|8,229|329,246|61|0|8,106|62
富山|4,869|132,342|1|0|4,816|52
石川|8,046|214,797|62|0|7,824|134
福井|3,116|127,158|1|0|3,077|38
山梨|5,161|135,182|0|0|5,132|29
長野|8,952|368,727|33|0|8,878|97
岐阜|19,279|474,766|1|0|19,056|219
静岡|26,895|733,273|18|0|26,663|209
愛知|106,757|1,516,048|56|0|105,540|1,161
三重|14,821|271,132|2|0|14,983|163
滋賀|12,494|297,642|38|0|12,352|104
京都|36,175|474,638|119|12|35,744|292
大阪|203,712|4,265,190|308|19|200,340|3,064
兵庫|78,873|867,956|84|3|77,391|1,398
奈良|15,949|283,091|11|0|15,789|149
和歌山|5,304|68,569|0|0|5,136|62
鳥取|1,669|170,009|0|0|1,639|5
島根|1,753|64,047|20|0|1,728|5
岡山|15,555|310,392|4|1|15,413|136
広島|22,193|990,011|15|0|21,976|202
山口|5,833|215,836|34|0|5,706|93
徳島|3,291|117,244|1|0|3,225|66
香川|4,708|145,985|3|0|4,666|38
愛媛|5,412|173,639|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,785|1,440,225|80|3|74,075|627
佐賀|5,875|121,333|6|0|5,891|30
長崎|6,124|204,656|5|0|6,047|73
熊本|14,396|124,896|0|0|14,260|136
大分|8,187|307,819|0|0|8,103|84
宮崎|6,153|73,154|0|0|6,096|41
鹿児島|9,122|177,094|11|0|9,044|66
沖縄|50,618|439,983|228|5|49,998|398
その他（その他）|149|0|0|0|149|0
合計|1,727,837|27,988,750|2,509|49|1,707,193|18,385
