都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|57,472|1,006,517|4,358|25|51,874|1,453
青森|4,589|71,589|1,054|1|3,502|33
岩手|3,092|109,002|358|3|2,685|49
宮城|15,028|210,637|1,928|31|12,900|103
秋田|1,653|22,269|191|2|1,439|23
山形|3,240|86,183|342|6|2,849|49
福島|8,857|368,858|853|18|7,838|166
茨城|21,062|37,826|2,101|29|18,767|194
栃木|13,530|395,625|1,502|16|11,923|105
群馬|15,275|261,480|2,104|27|13,012|159
埼玉|103,372|1,310,241|13,003|160|89,469|900
千葉|87,992|943,843|13,795|105|73,330|867
東京|349,841|3,316,956|33,356|291|313,975|2,510
神奈川|151,425|1,425,933|16,025|239|134,280|1,120
新潟|6,907|244,561|879|10|5,973|55
富山|4,454|101,793|825|18|3,587|42
石川|7,356|170,535|586|6|6,629|123
福井|2,620|99,355|279|2|2,305|36
山梨|4,536|92,433|599|3|3,917|25
長野|8,014|274,672|677|5|7,199|94
岐阜|16,295|354,812|2,749|19|13,312|202
静岡|22,851|546,624|5,310|31|17,360|181
愛知|85,420|1,092,787|19,901|76|64,473|1,046
三重|12,899|181,186|4,315|28|8,699|134
滋賀|11,000|209,219|2,016|15|8,888|96
京都|31,205|371,931|7,906|82|22,567|254
大阪|174,228|2,980,472|27,544|576|141,944|2,809
兵庫|66,463|656,190|7,338|77|57,786|1,340
奈良|13,812|221,878|1,708|16|11,966|138
和歌山|4,692|57,846|473|27|4,064|55
鳥取|1,478|128,644|248|1|1,205|4
島根|1,392|45,572|230|1|1,160|2
岡山|13,764|216,620|1,861|13|10,221|129
広島|18,962|723,783|1,443|23|15,837|181
山口|5,083|155,099|664|2|4,333|86
徳島|2,791|89,243|461|3|2,267|63
香川|4,358|115,563|647|9|3,677|34
愛媛|4,702|129,404|486|2|4,135|81
高知|3,583|82,041|652|5|2,900|31
福岡|66,875|1,113,279|10,671|39|54,841|572
佐賀|5,271|88,087|656|2|3,646|28
長崎|5,397|160,478|614|2|4,716|69
熊本|12,882|110,451|2,011|19|10,744|127
大分|7,229|230,349|1,133|3|6,027|69
宮崎|5,598|62,380|1,002|8|4,548|33
鹿児島|8,292|151,367|1,309|6|6,892|49
沖縄|43,775|345,943|6,147|139|37,177|258
（その他）|149|-|0|-|149|-
合計|1,520,761|21,171,556|204,310|2,221|1,292,987|16,177
