都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|23,160|509,854|1,194|24|21,072|832
青森|1,462|31,260|250|0|1,191|21
岩手|838|54,323|70|1|737|31
宮城|7,867|115,217|684|15|7,101|59
秋田|413|9,637|71|0|333|9
山形|1,423|44,988|182|5|1,211|30
福島|3,181|179,405|339|11|2,721|121
茨城|7,811|28,924|537|11|7,143|131
栃木|5,199|194,732|191|4|4,938|70
群馬|5,686|131,991|293|4|5,290|103
埼玉|36,673|732,366|2,111|32|33,825|737
千葉|32,357|533,397|1,234|14|30,508|615
東京|134,538|1,962,066|6,049|51|126,617|1,872
神奈川|52,190|779,963|1,871|28|49,511|808
新潟|2,145|101,809|373|2|1,754|18
富山|1,244|48,632|149|5|1,066|29
石川|2,346|68,927|271|11|2,005|68
福井|843|45,182|173|2|637|33
山梨|1,113|35,312|65|1|1,029|19
長野|3,715|141,593|403|4|3,292|58
岐阜|5,593|181,746|360|4|5,103|130
静岡|6,284|280,654|246|3|5,902|121
愛知|31,394|530,413|2,596|20|28,180|618
三重|3,490|91,905|498|16|3,004|77
滋賀|3,499|100,656|512|5|2,926|61
京都|11,427|203,699|1,142|12|10,142|181
大阪|74,509|1,332,372|16,124|348|56,378|1,340
兵庫|28,131|359,038|4,365|89|23,113|653
奈良|5,678|118,912|1,057|21|4,552|69
和歌山|2,010|30,171|383|55|1,573|22
鳥取|352|59,150|70|0|275|2
島根|329|19,437|33|0|296|0
岡山|3,536|95,544|396|11|2,907|37
広島|5,620|232,883|240|3|5,253|109
山口|1,697|77,872|225|0|1,429|43
徳島|1,115|40,789|371|7|712|32
香川|1,146|59,782|145|4|986|20
愛媛|2,164|57,490|390|9|1,744|30
高知|982|7,705|27|0|936|19
福岡|21,260|577,100|1,678|14|19,237|345
佐賀|1,452|36,180|179|0|1,280|13
長崎|1,923|88,894|254|1|1,635|40
熊本|3,767|62,103|203|5|3,487|77
大分|1,578|106,061|213|1|1,333|24
宮崎|2,124|28,570|86|0|2,008|22
鹿児島|2,010|79,790|82|0|1,921|28
沖縄|12,069|185,656|1,289|11|10,653|133
（その他）|149|-|0|-|149|-
合計|559,492|10,794,150|49,674|864|499,095|9,910
