都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,942|1,080,506|839|16|57,719|1,466
青森|5,537|83,680|394|6|5,108|35
岩手|3,474|117,542|55|0|3,367|52
宮城|16,072|232,553|316|6|15,619|115
秋田|1,849|25,363|59|1|1,764|26
山形|3,472|93,423|64|1|3,352|56
福島|9,403|395,952|145|3|9,084|174
茨城|23,887|39,484|652|17|23,023|212
栃木|15,056|472,055|443|11|14,502|111
群馬|16,465|283,145|311|17|15,984|170
埼玉|113,765|1,408,839|3,569|82|109,207|989
千葉|98,704|1,031,214|2,192|56|95,529|983
東京|373,613|3,534,935|6,651|143|364,124|2,838
神奈川|166,445|1,537,280|3,001|112|162,211|1,233
新潟|7,701|272,084|315|5|7,328|58
富山|4,763|109,837|74|6|4,641|48
石川|7,782|185,426|166|3|7,471|123
福井|3,000|112,097|125|0|2,839|36
山梨|4,998|105,725|102|1|4,867|29
長野|8,654|302,287|206|0|8,408|95
岐阜|18,493|392,126|541|12|17,906|209
静岡|26,407|595,610|735|8|25,468|204
愛知|103,901|1,240,112|5,744|61|97,044|1,113
三重|14,521|209,444|458|9|14,223|159
滋賀|12,112|245,450|342|6|11,671|99
京都|35,198|408,460|1,707|32|33,120|262
大阪|197,418|3,293,812|7,308|405|185,268|2,940
兵庫|76,190|717,666|2,191|53|72,617|1,382
奈良|15,513|239,946|466|11|14,901|146
和歌山|5,176|63,451|83|7|4,931|59
鳥取|1,634|141,326|54|0|1,552|5
島根|1,577|50,282|53|0|1,521|3
岡山|15,025|249,075|615|13|14,091|135
広島|21,333|856,743|547|10|20,593|193
山口|5,535|179,174|115|0|5,331|89
徳島|3,216|99,992|103|2|3,049|64
香川|4,661|124,862|89|5|4,535|36
愛媛|5,072|143,319|129|4|4,862|81
高知|4,068|93,211|62|1|3,975|31
福岡|73,458|1,207,037|3,750|30|68,985|602
佐賀|5,692|97,870|75|1|5,627|29
長崎|5,941|173,030|146|1|5,725|71
熊本|14,163|119,975|352|7|13,678|133
大分|7,982|251,663|186|3|7,717|79
宮崎|6,084|71,828|134|5|5,790|39
鹿児島|9,030|164,564|178|3|8,848|63
沖縄|49,138|381,053|1,715|53|46,973|293
（その他）|149|-|0|-|149|-
合計|1,683,269|23,234,508|47,557|1,228|1,616,297|17,368
