都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|184,928|1,700,486|21,197|8|162,507|1,820
青森|24,223|170,141|3,426|0|20,726|71
岩手|12,623|189,343|2,477|0|10,083|63
宮城|44,821|403,972|6,459|11|37,805|152
秋田|11,039|45,489|1,761|1|9,241|37
山形|12,954|158,126|1,958|2|10,926|70
福島|26,491|624,990|2,906|6|23,397|188
茨城|82,944|44,315|9,121|13|73,508|315
栃木|49,492|632,272|6,408|7|42,875|209
群馬|55,938|495,966|5,267|8|50,412|259
埼玉|344,063|2,251,308|32,031|46|310,811|1,221
千葉|292,684|1,662,994|26,679|20|262,182|1,431
東京|1,066,771|5,585,896|140,019|69|922,935|3,817
神奈川|494,727|2,180,686|46,894|95|446,046|1,787
新潟|31,829|474,931|2,995|2|28,761|73
富山|20,877|191,421|5,614|5|15,195|68
石川|27,637|303,967|3,873|4|23,571|176
福井|15,221|226,774|2,122|4|13,059|40
山梨|18,211|207,892|1,721|2|16,450|54
長野|33,411|519,199|3,925|3|29,013|156
岐阜|57,129|667,145|5,116|5|51,354|289
静岡|97,297|976,906|11,532|4|84,970|348
愛知|345,358|2,132,154|34,886|42|308,731|1,741
三重|44,806|381,621|4,721|9|41,092|253
滋賀|54,577|445,243|7,700|4|46,723|154
京都|133,350|670,566|12,490|61|119,616|491
大阪|694,388|5,767,293|79,759|757|610,455|4,114
兵庫|281,598|1,265,341|29,427|37|250,278|1,899
奈良|62,295|412,526|13,441|21|48,557|297
和歌山|24,230|122,843|1,155|5|22,815|106
鳥取|7,371|267,693|1,160|0|6,112|10
島根|7,073|115,413|934|0|6,131|8
岡山|52,541|437,779|4,589|11|44,862|209
広島|78,425|1,418,617|8,983|10|69,031|411
山口|22,972|407,169|2,485|2|20,347|140
徳島|12,666|161,941|2,020|5|10,576|76
香川|21,195|203,665|3,175|6|17,935|85
愛媛|18,736|264,465|2,237|4|16,379|120
高知|13,275|189,750|1,733|7|11,457|85
福岡|251,642|2,057,893|31,022|19|214,685|1,006
佐賀|25,467|194,402|2,966|3|19,669|67
長崎|27,182|284,333|3,701|4|24,496|110
熊本|52,718|204,628|5,300|6|47,170|248
大分|25,942|436,056|2,512|0|23,324|106
宮崎|20,058|136,606|1,796|0|18,228|99
鹿児島|33,815|274,047|3,338|1|30,129|133
沖縄|105,054|606,972|6,299|19|98,321|429
その他（その他）|149|0|0|0|149|0
合計|5,422,193|38,573,235|611,330|1,348|4,773,095|25,041
