都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,608|1,132,693|208|1|58,906|1,469
青森|5,870|90,961|146|1|5,686|38
岩手|3,486|123,725|1|0|3,432|53
宮城|16,253|243,819|22|1|16,113|118
秋田|1,894|26,739|6|0|1,861|27
山形|3,532|100,029|19|0|3,457|56
福島|9,478|417,035|16|2|9,287|175
茨城|24,356|40,366|91|8|24,048|217
栃木|15,418|488,751|63|2|15,239|116
群馬|16,697|301,432|53|3|16,469|175
埼玉|115,438|1,479,133|328|25|114,085|1,025
千葉|100,186|1,092,105|262|13|98,891|1,016
東京|377,199|3,718,177|923|35|373,187|3,089
神奈川|168,692|1,624,122|432|18|166,965|1,295
新潟|7,971|290,630|33|1|7,877|61
富山|4,850|116,672|29|1|4,770|51
石川|7,934|197,499|33|0|7,750|129
福井|3,099|117,923|22|0|3,040|37
山梨|5,144|116,608|8|0|5,108|29
長野|8,831|322,195|38|0|8,752|96
岐阜|19,018|416,733|138|3|18,874|217
静岡|26,714|630,210|33|0|26,401|209
愛知|106,059|1,330,052|398|6|104,509|1,152
三重|14,744|267,510|83|1|14,821|163
滋賀|12,351|260,315|42|1|12,207|102
京都|35,794|428,201|136|6|35,362|290
大阪|201,755|3,577,698|1,132|146|196,030|3,023
兵庫|78,127|761,078|365|12|76,370|1,392
奈良|15,820|253,223|99|2|15,572|149
和歌山|5,284|65,750|7|1|5,111|62
鳥取|1,659|149,655|7|0|1,622|5
島根|1,661|55,806|30|0|1,626|5
岡山|15,222|268,198|66|2|15,000|136
広島|21,934|905,700|149|2|21,586|199
山口|5,687|189,336|61|0|5,534|92
徳島|3,283|105,433|9|0|3,209|65
香川|4,696|130,942|7|0|4,651|38
愛媛|5,313|155,526|81|1|5,150|82
高知|4,135|99,174|19|1|4,084|32
福岡|74,306|1,272,447|343|12|73,330|619
佐賀|5,809|105,617|21|0|5,808|30
長崎|6,076|182,312|48|0|5,955|73
熊本|14,355|123,612|35|2|14,184|136
大分|8,180|269,224|25|0|8,071|84
宮崎|6,150|72,948|12|0|6,079|41
鹿児島|9,096|169,287|25|0|9,072|65
沖縄|50,043|400,252|245|3|49,404|362
その他（その他）|149|0|0|0|149|0
合計|1,710,356|24,686,853|6,349|312|1,684,694|18,095
