都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,854|1,180,992|96|1|59,284|1,472
青森|5,896|97,044|2|0|5,856|38
岩手|3,486|128,220|0|0|3,433|53
宮城|16,274|251,901|5|0|16,151|118
秋田|1,924|27,256|15|0|1,882|27
山形|3,551|105,877|3|0|3,492|56
福島|9,486|436,803|5|2|9,306|175
茨城|24,422|40,535|15|0|24,188|219
栃木|15,461|503,126|14|1|15,330|117
群馬|16,817|319,717|32|0|16,609|176
埼玉|115,692|1,542,441|91|13|114,551|1,050
千葉|100,394|1,142,728|67|1|99,294|1,026
東京|381,900|3,887,165|269|9|378,473|3,158
神奈川|169,024|1,703,483|124|7|167,589|1,311
新潟|8,003|299,833|10|0|7,932|61
富山|4,867|122,821|0|0|4,815|52
石川|7,965|203,348|4|0|7,811|129
福井|3,115|122,034|2|0|3,075|38
山梨|5,155|122,749|0|0|5,126|29
長野|8,883|340,947|6|0|8,836|97
岐阜|19,226|438,761|84|1|18,920|218
静岡|26,766|666,927|12|0|26,544|209
愛知|106,450|1,401,560|84|4|105,209|1,157
三重|14,808|248,524|11|0|14,959|163
滋賀|12,417|275,012|12|0|12,301|104
京都|35,930|444,488|39|0|35,594|291
大阪|202,825|3,821,163|367|36|199,402|3,056
兵庫|78,582|798,136|127|5|77,059|1,396
奈良|15,919|265,396|29|0|15,741|149
和歌山|5,296|66,837|1|0|5,128|62
鳥取|1,668|157,360|0|0|1,638|5
島根|1,731|60,030|13|0|1,713|5
岡山|15,426|283,975|63|1|15,131|136
広島|22,119|943,102|44|0|21,873|202
山口|5,782|199,962|43|0|5,646|93
徳島|3,290|109,931|4|0|3,221|65
香川|4,703|136,546|0|0|4,664|38
愛媛|5,408|161,936|23|0|5,303|82
高知|4,166|104,311|2|0|4,131|33
福岡|74,483|1,331,052|61|4|73,798|622
佐賀|5,864|111,848|11|0|5,878|30
長崎|6,118|190,770|0|0|6,045|73
熊本|14,393|124,466|2|1|14,255|136
大分|8,186|283,233|0|0|8,102|84
宮崎|6,151|73,038|0|0|6,094|41
鹿児島|9,102|172,451|1|0|9,035|66
沖縄|50,287|414,514|67|1|49,815|397
その他（その他）|149|0|0|0|149|0
合計|1,720,414|25,864,349|1,860|87|1,700,381|18,315
