都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,576|1,280,780|211|0|59,884|1,475
青森|5,912|105,519|11|0|5,863|38
岩手|3,496|136,733|9|0|3,434|53
宮城|16,300|268,002|5|0|16,171|118
秋田|1,934|27,689|0|0|1,907|27
山形|3,608|116,367|2|0|3,550|56
福島|9,532|475,319|26|0|9,330|176
茨城|24,504|40,625|20|0|24,264|220
栃木|15,688|530,965|140|0|15,431|117
群馬|17,432|358,507|130|1|17,125|177
埼玉|116,175|1,662,239|168|1|114,948|1,059
千葉|100,779|1,243,478|109|1|99,604|1,028
東京|383,495|4,214,420|816|2|379,504|3,175
神奈川|169,960|1,852,689|254|2|168,387|1,319
新潟|8,264|331,888|78|0|8,124|62
富山|4,870|133,007|1|0|4,817|52
石川|8,059|215,302|67|0|7,833|137
福井|3,119|127,308|4|0|3,077|38
山梨|5,166|135,182|5|0|5,132|29
長野|8,998|372,201|59|0|8,895|97
岐阜|19,303|474,892|15|0|19,058|219
静岡|26,912|738,727|34|0|26,670|209
愛知|106,840|1,532,509|128|0|105,551|1,161
三重|14,825|273,776|6|0|14,983|163
滋賀|12,576|298,549|105|0|12,367|104
京都|36,278|475,932|183|15|35,773|292
大阪|204,120|4,280,855|638|19|200,418|3,064
兵庫|78,927|871,912|115|2|77,414|1,398
奈良|15,997|284,906|56|0|15,792|149
和歌山|5,306|68,615|2|0|5,136|62
鳥取|1,669|170,807|0|0|1,639|5
島根|1,774|64,047|41|0|1,728|5
岡山|15,568|310,392|2|0|15,417|136
広島|22,339|990,011|159|1|21,978|202
山口|6,020|215,836|210|0|5,717|93
徳島|3,292|117,476|3|0|3,225|66
香川|4,712|146,159|7|0|4,666|38
愛媛|5,415|175,101|3|0|5,330|82
高知|4,172|112,488|5|0|4,134|33
福岡|74,842|1,446,228|94|3|74,102|627
佐賀|5,881|121,959|13|0|5,893|30
長崎|6,133|204,978|14|0|6,047|73
熊本|14,398|124,960|1|0|14,261|136
大分|8,189|307,845|2|0|8,103|84
宮崎|6,153|73,174|0|0|6,096|41
鹿児島|9,133|177,368|8|0|9,054|66
沖縄|51,120|443,324|669|13|50,055|398
その他（その他）|149|0|0|0|149|0
合計|1,730,910|28,131,046|4,628|60|1,708,036|18,389
