都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,890|411,199|700|3|18,480|707
青森|859|21,570|43|0|796|20
岩手|564|29,736|9|0|525|30
宮城|4,055|74,298|350|6|3,680|25
秋田|269|7,148|1|0|262|6
山形|554|28,975|15|0|524|15
福島|2,198|126,153|244|10|1,859|95
茨城|6,184|25,169|298|4|5,765|121
栃木|4,284|156,383|148|1|4,068|68
群馬|4,693|100,905|128|3|4,475|90
埼玉|30,904|591,529|1,410|42|28,830|664
千葉|27,959|439,290|1,185|21|26,266|508
東京|115,409|1,628,135|2,757|41|111,072|1,580
神奈川|46,392|634,658|963|25|44,683|746
新潟|1,182|46,600|97|1|1,069|16
富山|912|38,443|11|1|873|28
石川|1,886|55,327|24|3|1,799|62
福井|546|33,343|2|0|519|25
山梨|946|28,326|6|0|923|17
長野|2,417|104,247|49|0|2,359|41
岐阜|4,796|146,732|68|8|4,610|118
静岡|5,395|217,367|222|0|5,071|102
愛知|26,424|419,863|534|18|25,334|556
三重|2,606|70,180|92|4|2,530|63
滋賀|2,643|79,200|148|7|2,446|49
京都|9,173|163,509|183|1|8,841|164
大阪|48,306|889,560|1,000|60|45,740|1,154
兵庫|18,437|269,012|454|35|17,417|566
奈良|3,453|87,064|78|4|3,327|48
和歌山|1,178|25,062|11|1|1,124|18
鳥取|210|43,489|1|0|205|2
島根|285|16,686|0|0|285|0
岡山|2,579|72,624|77|1|2,441|34
広島|5,061|169,571|32|3|4,926|103
山口|1,390|62,904|24|0|1,324|42
徳島|464|28,360|16|1|430|18
香川|768|47,358|16|0|734|18
愛媛|1,074|35,162|16|1|1,034|24
高知|909|7,217|13|3|877|19
福岡|18,472|472,107|417|15|17,742|313
佐賀|1,143|29,938|83|1|1,070|10
長崎|1,613|71,586|3|0|1,573|37
熊本|3,469|57,402|28|1|3,373|73
大分|1,298|85,454|8|0|1,268|22
宮崎|1,953|24,803|6|0|1,918|22
鹿児島|1,763|69,694|9|1|1,753|27
沖縄|8,496|152,625|300|1|8,080|122
（その他）|149|-|0|-|149|-
合計|445,610|8,395,963|12,279|327|424,449|8,588
