都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,749|1,038,393|2,531|26|54,989|1,460
青森|5,008|76,805|677|3|4,298|33
岩手|3,321|112,736|315|1|2,956|50
宮城|15,548|217,454|1,005|23|14,397|104
秋田|1,739|23,792|119|1|1,594|26
山形|3,362|88,984|217|5|3,094|51
福島|9,130|380,118|422|6|8,535|173
茨城|22,518|38,447|1,542|27|20,775|201
栃木|14,263|406,177|1,042|15|13,116|105
群馬|15,923|269,863|1,018|26|14,741|164
埼玉|108,756|1,351,400|11,449|134|96,383|924
千葉|94,492|979,329|10,941|93|82,633|918
東京|362,701|3,409,164|21,067|251|339,021|2,613
神奈川|159,780|1,485,743|10,127|216|148,495|1,158
新潟|7,253|257,325|534|10|6,663|56
富山|4,644|105,554|409|10|4,191|44
石川|7,522|175,383|308|4|7,071|123
福井|2,783|104,790|192|2|2,555|36
山梨|4,802|97,156|389|4|4,389|26
長野|8,282|285,547|374|2|7,822|95
岐阜|17,531|370,666|1,782|18|15,620|206
静岡|25,032|563,324|3,188|20|21,651|193
愛知|95,681|1,153,458|21,039|94|73,582|1,060
三重|13,885|192,585|2,622|28|11,410|144
滋賀|11,609|217,669|1,288|10|10,224|97
京都|33,521|388,403|3,978|89|29,017|256
大阪|186,775|3,101,495|21,227|628|160,705|2,855
兵庫|71,563|679,057|6,314|81|63,893|1,359
奈良|14,755|230,093|1,311|18|13,358|142
和歌山|4,982|60,852|324|22|4,500|57
鳥取|1,550|133,869|163|2|1,360|5
島根|1,493|48,532|159|2|1,332|2
岡山|14,538|231,974|1,686|21|11,771|132
広島|20,240|800,256|1,045|16|18,022|189
山口|5,355|166,210|479|5|4,789|87
徳島|3,010|93,355|302|4|2,644|64
香川|4,539|119,310|320|5|4,184|34
愛媛|4,889|135,817|276|5|4,532|81
高知|3,899|85,687|426|9|3,442|31
福岡|70,678|1,152,905|8,163|33|61,509|581
佐賀|5,536|92,435|410|2|5,152|28
長崎|5,695|165,319|526|1|5,103|70
熊本|13,613|114,048|1,346|19|12,136|131
大分|7,652|239,132|616|3|6,963|73
宮崎|5,883|67,481|523|11|5,311|34
鹿児島|8,701|157,505|639|5|8,012|56
沖縄|46,506|358,178|5,194|115|40,699|269
（その他）|149|-|0|-|149|-
合計|1,609,836|22,023,775|150,024|2,125|1,438,788|16,596
