都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,284|1,054,178|1,756|26|56,288|1,463
青森|5,214|79,475|485|9|4,696|33
岩手|3,408|114,639|199|0|3,159|50
宮城|15,799|227,183|698|17|14,965|108
秋田|1,791|24,657|101|2|1,664|26
山形|3,434|90,700|182|3|3,199|53
福島|9,282|386,423|331|6|8,778|173
茨城|23,146|38,857|1,085|25|21,857|204
栃木|14,629|427,430|764|14|13,759|106
群馬|16,172|275,331|619|21|15,387|166
埼玉|111,352|1,375,805|8,297|113|102,098|957
千葉|96,657|1,001,512|6,813|75|88,897|947
東京|367,898|3,460,538|13,159|208|352,047|2,692
神奈川|163,153|1,507,847|6,619|161|155,344|1,190
新潟|7,432|264,294|426|8|6,948|58
富山|4,690|107,198|243|8|4,401|46
石川|7,647|179,901|249|3|7,254|123
福井|2,877|108,736|157|0|2,684|36
山梨|4,910|101,838|246|2|4,637|28
長野|8,439|293,047|278|2|8,117|95
岐阜|17,982|378,479|1,125|17|16,781|207
静岡|25,648|576,894|1,646|20|23,806|196
愛知|100,238|1,189,800|15,629|82|83,530|1,079
三重|14,232|202,459|1,789|24|12,601|149
滋賀|11,834|222,376|723|7|11,013|98
京都|34,322|394,620|2,259|79|31,590|258
大阪|191,888|3,176,268|15,603|598|171,435|2,879
兵庫|73,857|694,346|4,823|67|67,665|1,371
奈良|15,097|234,504|860|17|14,093|144
和歌山|5,076|61,958|183|13|4,732|59
鳥取|1,594|136,801|114|2|1,453|5
島根|1,523|48,532|101|1|1,420|2
岡山|14,792|241,401|1,161|17|13,160|134
広島|20,794|821,060|730|12|19,338|189
山口|5,429|166,210|267|1|5,074|88
徳島|3,129|96,067|262|4|2,803|64
香川|4,584|121,534|158|4|4,391|34
愛媛|4,963|139,516|203|6|4,679|81
高知|4,001|89,876|233|6|3,737|31
福岡|72,151|1,174,610|6,508|34|64,846|590
佐賀|5,622|94,639|208|1|5,416|29
長崎|5,812|168,329|338|2|5,405|71
熊本|13,863|116,603|776|16|12,956|131
大分|7,808|243,501|375|4|7,358|75
宮崎|5,991|70,277|319|8|5,603|38
鹿児島|8,899|160,854|455|7|8,408|58
沖縄|47,748|368,681|4,479|82|42,473|273
（その他）|149|-|0|-|149|-
合計|1,646,240|22,509,784|104,034|1,834|1,522,094|16,887
