都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,062|1,203,012|186|2|59,412|1,472
青森|5,897|98,843|0|0|5,859|38
岩手|3,487|130,000|0|0|3,434|53
宮城|16,276|255,063|1|0|16,157|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,554|108,187|3|0|3,495|56
福島|9,487|444,178|2|1|9,309|176
茨城|24,447|40,552|18|0|24,209|220
栃木|15,478|508,325|14|0|15,347|117
群馬|16,847|326,720|24|1|16,647|176
埼玉|115,785|1,566,655|87|8|114,643|1,055
千葉|100,445|1,166,780|46|0|99,368|1,028
東京|382,095|3,949,570|163|8|378,768|3,164
神奈川|169,199|1,732,866|139|5|167,748|1,312
新潟|8,016|305,362|13|0|7,942|61
富山|4,867|124,875|0|0|4,815|52
石川|7,968|205,838|2|0|7,815|129
福井|3,115|123,022|0|0|3,077|38
山梨|5,155|126,115|0|0|5,126|29
長野|8,883|346,750|1|0|8,841|97
岐阜|19,240|445,749|12|0|19,010|218
静岡|26,781|680,641|8|0|26,564|209
愛知|106,536|1,429,215|63|2|105,314|1,159
三重|14,812|255,278|3|0|14,971|163
滋賀|12,432|280,790|14|0|12,314|104
京都|35,978|450,792|41|0|35,646|291
大阪|203,032|3,929,087|232|21|199,738|3,062
兵庫|78,653|813,888|72|4|77,185|1,396
奈良|15,928|269,527|7|0|15,772|149
和歌山|5,299|67,215|1|0|5,131|62
鳥取|1,669|159,865|0|0|1,639|5
島根|1,731|60,830|1|0|1,725|5
岡山|15,513|294,005|83|3|15,262|136
広島|22,152|953,127|16|0|21,934|202
山口|5,788|202,677|5|0|5,690|93
徳島|3,291|111,501|2|0|3,223|66
香川|4,705|138,744|0|0|4,666|38
愛媛|5,409|165,560|2|0|5,325|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,568|1,352,259|78|4|73,861|622
佐賀|5,866|113,826|2|0|5,889|30
長崎|6,119|193,848|1|0|6,045|73
熊本|14,395|124,605|0|0|14,259|136
大分|8,186|288,176|0|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|173,509|1|0|9,036|66
沖縄|50,300|419,219|14|1|49,894|398
その他（その他）|149|0|0|0|149|0
合計|1,721,941|26,342,511|1,357|60|1,702,482|18,341
