都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|64,629|1,319,693|2,209|0|60,322|1,477
青森|6,522|109,794|612|0|5,871|39
岩手|3,614|140,834|105|0|3,456|53
宮城|16,803|275,330|399|0|16,212|118
秋田|2,097|27,964|163|0|1,907|27
山形|3,843|119,409|221|0|3,566|56
福島|9,946|487,147|350|1|9,420|176
茨城|25,943|40,742|1,260|1|24,463|220
栃木|16,980|544,375|1,118|0|15,744|118
群馬|19,216|372,627|1,588|1|17,446|182
埼玉|122,833|1,719,975|5,715|3|116,058|1,060
千葉|106,293|1,289,976|3,846|0|100,211|1,029
東京|407,834|4,351,431|21,107|5|383,549|3,178
神奈川|177,989|1,917,056|6,664|4|170,004|1,321
新潟|9,802|350,858|974|0|8,765|63
富山|5,098|137,348|206|0|4,840|52
石川|8,476|221,136|407|0|7,908|139
福井|3,585|135,393|383|0|3,164|38
山梨|5,459|143,310|285|0|5,150|29
長野|10,652|387,986|1,108|1|9,135|97
岐阜|20,689|496,307|1,108|0|19,160|219
静岡|29,447|763,064|1,973|1|26,360|210
愛知|112,955|1,557,703|5,765|1|106,026|1,164
三重|15,857|279,143|995|0|15,040|165
滋賀|14,356|308,500|1,620|0|12,632|104
京都|40,510|496,444|3,096|34|36,275|292
大阪|222,860|4,432,398|16,553|148|203,238|3,069
兵庫|83,513|904,330|3,611|1|78,504|1,399
奈良|17,290|296,214|1,080|1|16,061|149
和歌山|6,108|72,603|747|3|5,185|62
鳥取|1,889|182,852|208|0|1,649|5
島根|2,332|69,204|508|1|1,819|5
岡山|16,855|329,200|415|0|15,445|136
広島|29,379|1,048,744|6,378|3|22,796|205
山口|8,122|235,060|1,915|2|6,113|94
徳島|3,478|121,768|171|0|3,249|66
香川|5,172|152,514|425|0|4,709|38
愛媛|6,486|177,568|1,036|0|5,368|82
高知|4,339|117,545|145|1|4,161|33
福岡|80,195|1,507,446|3,737|1|74,540|628
佐賀|6,850|130,953|709|0|5,952|30
長崎|7,156|213,701|977|0|6,113|73
熊本|15,624|130,112|828|0|14,660|136
大分|8,800|323,002|565|0|8,151|84
宮崎|6,378|74,675|400|0|6,098|41
鹿児島|10,481|186,896|998|0|9,269|66
沖縄|67,096|480,797|12,186|30|54,510|398
その他（その他）|149|0|0|0|149|0
合計|1,871,980|29,181,127|116,869|243|1,730,423|18,425
