都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,816|441,400|751|14|19,286|743
青森|944|24,324|64|1|860|20
岩手|608|42,993|35|0|543|30
宮城|5,529|86,294|1,277|3|4,223|29
秋田|283|7,420|9|0|268|6
山形|865|32,888|273|0|576|16
福島|2,415|141,389|280|11|2,025|110
茨城|6,651|26,008|343|1|6,182|126
栃木|4,545|170,240|160|2|4,315|70
群馬|4,943|110,174|167|2|4,677|99
埼玉|32,467|635,583|1,348|37|30,420|699
千葉|29,337|470,557|1,097|23|27,680|560
東京|119,974|1,733,095|3,256|41|114,993|1,725
神奈川|47,745|680,128|899|24|46,069|777
新潟|1,392|79,987|188|1|1,187|17
富山|934|40,917|22|1|884|28
石川|1,901|59,370|12|0|1,823|64
福井|570|35,047|22|0|523|25
山梨|956|30,877|1|0|937|18
長野|2,711|112,377|198|0|2,483|41
岐阜|4,921|156,233|123|3|4,675|123
静岡|5,642|237,667|241|2|5,286|115
愛知|27,083|451,860|589|9|25,919|575
三重|2,708|76,136|103|3|2,615|70
滋賀|2,734|85,844|82|4|2,598|54
京都|9,337|172,896|147|2|9,027|168
大阪|50,957|1,020,364|2,323|71|47,050|1,176
兵庫|19,510|290,520|917|60|18,009|584
奈良|3,660|93,746|193|4|3,414|53
和歌山|1,248|26,281|63|1|1,143|18
鳥取|211|46,270|1|0|205|2
島根|286|17,590|1|0|285|0
岡山|2,645|78,444|76|4|2,524|35
広島|5,114|178,091|44|0|4,957|106
山口|1,406|66,920|15|0|1,348|43
徳島|517|31,485|56|2|443|18
香川|789|50,214|24|1|750|18
愛媛|1,278|38,370|205|0|1,049|24
高知|914|7,434|9|3|886|19
福岡|18,919|502,328|394|7|18,194|331
佐賀|1,181|31,452|42|1|1,147|12
長崎|1,627|76,151|14|0|1,577|38
熊本|3,495|57,975|21|1|3,405|74
大分|1,305|91,000|6|0|1,277|22
宮崎|1,954|24,807|1|0|1,924|22
鹿児島|1,812|72,126|37|0|1,763|28
沖縄|9,242|161,688|609|3|8,512|127
（その他）|149|-|0|-|149|-
合計|466,230|9,104,960|16,738|342|440,085|9,058
