都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|130,355|1,530,810|31,659|9|96,361|1,580
青森|14,601|141,380|3,949|0|10,606|46
岩手|6,427|160,335|1,492|0|4,881|54
宮城|29,066|347,533|5,934|5|22,258|124
秋田|6,376|37,600|1,977|0|4,370|29
山形|8,508|138,804|2,623|0|5,827|58
福島|18,767|560,303|4,294|3|14,293|180
茨城|51,566|43,398|9,193|8|42,136|237
栃木|33,123|594,748|7,954|6|25,031|138
群馬|40,416|447,533|6,365|8|33,836|215
埼玉|230,946|2,023,597|39,135|61|190,712|1,099
千葉|199,931|1,496,026|36,934|21|156,464|1,102
東京|778,091|5,055,946|182,869|61|591,931|3,291
神奈川|334,591|2,180,686|62,173|93|271,008|1,410
新潟|21,920|424,972|4,046|4|17,809|65
富山|10,616|165,082|3,181|1|7,382|53
石川|17,986|257,361|5,179|7|12,637|147
福井|7,967|178,392|1,440|0|6,489|38
山梨|11,863|173,670|2,245|1|9,586|38
長野|24,032|469,096|4,973|2|16,819|114
岐阜|39,441|592,214|7,331|7|30,899|241
静岡|64,143|889,613|14,384|6|47,537|251
愛知|225,158|1,837,739|46,070|36|177,795|1,293
三重|30,514|339,392|6,203|3|24,871|195
滋賀|33,640|387,089|8,646|2|24,877|117
京都|93,420|603,886|24,065|106|66,561|323
大阪|485,513|5,195,036|144,637|718|337,545|3,329
兵庫|187,678|1,119,935|58,850|48|127,309|1,526
奈良|38,035|362,932|12,462|23|25,396|177
和歌山|16,675|102,647|4,401|11|12,076|74
鳥取|4,560|226,827|770|1|3,717|5
島根|5,075|97,893|725|0|4,343|7
岡山|37,674|398,255|6,016|11|27,673|157
広島|60,577|1,318,963|20,684|15|39,605|288
山口|16,621|318,320|2,572|2|13,941|108
徳島|6,887|142,455|1,570|1|5,252|71
香川|12,298|180,604|2,821|3|9,416|50
愛媛|13,172|236,164|2,315|4|10,759|98
高知|8,661|151,047|2,093|7|6,525|43
福岡|176,040|1,836,269|53,308|16|116,235|725
佐賀|16,842|168,310|4,112|1|12,188|41
長崎|19,610|257,240|5,727|1|14,220|85
熊本|38,069|174,324|8,282|11|29,614|173
大分|18,321|387,739|3,342|0|14,889|90
宮崎|14,906|112,529|2,873|0|12,006|60
鹿児島|23,254|235,233|5,037|1|17,555|91
沖縄|89,824|558,029|5,683|28|83,705|415
その他（その他）|149|0|0|0|149|0
合計|3,753,905|34,657,956|872,594|1,352|2,837,094|20,051
