都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|55,420|975,810|5,130|17|48,838|1,438
青森|4,054|67,274|829|1|3,192|33
岩手|2,851|105,548|317|2|2,486|48
宮城|14,192|202,019|2,351|29|11,638|99
秋田|1,557|20,728|298|2|1,237|22
山形|3,041|83,069|412|4|2,581|48
福島|8,441|359,037|1,057|14|7,219|165
茨城|19,741|37,322|2,516|26|17,041|184
栃木|12,691|387,447|2,077|16|10,512|102
群馬|14,138|252,033|2,670|19|11,310|158
埼玉|95,883|1,273,586|25,955|163|63,080|885
千葉|80,230|915,770|14,002|111|65,410|818
東京|332,088|3,222,090|41,886|294|287,769|2,433
神奈川|139,767|1,380,361|18,261|253|120,415|1,091
新潟|6,452|234,700|1,076|7|5,322|54
富山|4,171|98,298|1,196|12|2,935|40
石川|7,069|161,733|704|8|6,227|123
福井|2,443|94,991|311|1|2,096|36
山梨|4,175|92,433|697|3|3,458|23
長野|7,617|264,256|862|3|6,487|94
岐阜|14,630|340,740|2,727|7|11,603|196
静岡|19,832|524,758|6,108|34|13,558|166
愛知|74,834|1,041,478|14,965|42|58,836|1,033
三重|11,207|181,186|4,251|20|7,048|124
滋賀|9,993|200,851|2,667|10|7,231|95
京都|28,399|358,540|6,689|100|20,935|251
大阪|159,745|2,863,886|25,248|510|129,891|2,780
兵庫|60,969|634,780|7,858|68|51,777|1,335
奈良|12,593|213,833|1,656|19|10,801|136
和歌山|4,348|54,714|544|29|3,655|52
鳥取|1,356|121,926|256|1|1,080|3
島根|1,229|42,979|175|1|1,052|2
岡山|12,695|216,620|1,861|13|10,253|127
広島|17,194|715,556|1,557|17|14,230|180
山口|4,705|147,535|797|2|3,823|85
徳島|2,499|84,479|467|2|1,969|63
香川|4,010|111,153|850|6|3,126|34
愛媛|4,457|126,419|704|3|3,674|79
高知|3,206|75,123|719|4|2,456|31
福岡|61,846|1,075,596|11,212|34|49,079|561
佐賀|4,879|83,134|1,062|3|3,420|27
長崎|5,045|156,155|728|1|4,249|69
熊本|11,754|103,575|2,229|15|9,400|125
大分|6,493|220,766|1,631|2|4,795|67
宮崎|5,129|59,059|1,218|6|3,866|30
鹿児島|7,693|145,876|2,119|5|5,426|44
沖縄|40,679|336,420|6,719|121|33,520|255
（その他）|149|-|0|-|149|-
合計|1,407,589|20,465,642|229,624|2,060|1,150,155|15,844
