都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|55,877|981,764|5,144|16|49,302|1,440
青森|4,154|67,921|879|1|3,242|33
岩手|2,893|106,143|310|1|2,535|48
宮城|14,377|203,378|2,379|33|11,789|100
秋田|1,583|20,728|304|2|1,257|22
山形|3,094|83,111|419|5|2,627|48
福島|8,534|360,850|1,044|14|7,325|165
茨城|20,022|37,322|2,458|26|17,380|184
栃木|12,897|388,869|2,059|16|10,736|102
群馬|14,505|252,033|2,810|21|11,536|159
埼玉|97,491|1,279,730|26,033|165|63,080|887
千葉|81,717|921,242|13,187|111|67,703|827
東京|335,669|3,237,557|40,698|297|292,519|2,452
神奈川|142,145|1,380,361|18,430|243|122,622|1,093
新潟|6,567|236,146|1,191|7|5,322|54
富山|4,247|98,298|1,233|13|2,974|40
石川|7,128|163,697|662|8|6,326|123
福井|2,484|95,463|323|1|2,125|36
山梨|4,175|92,433|697|3|3,458|23
長野|7,718|264,256|920|5|6,637|94
岐阜|14,975|343,597|2,763|7|11,867|198
静岡|20,435|524,758|6,056|32|14,213|166
愛知|77,174|1,041,478|16,665|48|59,475|1,034
三重|11,622|181,186|4,430|20|7,293|124
滋賀|10,171|202,369|2,654|12|7,422|95
京都|28,939|360,937|6,959|98|21,288|252
大阪|162,384|2,888,989|26,647|518|131,089|2,782
兵庫|62,027|639,087|7,700|67|52,994|1,336
奈良|12,819|213,833|1,691|15|10,991|137
和歌山|4,419|55,288|539|29|3,728|53
鳥取|1,356|123,747|256|1|1,080|3
島根|1,254|42,979|214|1|1,038|2
岡山|12,905|216,620|1,861|13|10,253|127
広島|17,564|715,556|1,510|17|14,511|180
山口|4,786|147,535|772|2|3,929|85
徳島|2,549|85,294|471|2|2,016|63
香川|4,078|112,247|828|7|3,216|34
愛媛|4,511|127,521|652|3|3,780|79
高知|3,276|75,329|724|5|2,521|31
福岡|62,798|1,082,079|11,413|35|49,872|561
佐賀|4,947|84,058|876|2|3,425|27
長崎|5,119|156,671|726|1|4,325|69
熊本|12,013|103,575|2,280|15|9,608|125
大分|6,640|222,686|1,607|2|4,966|67
宮崎|5,129|59,059|1,267|6|3,866|30
鹿児島|7,850|147,179|2,081|5|5,612|44
沖縄|41,334|337,572|6,537|119|34,398|255
（その他）|149|-|0|-|149|-
合計|1,430,500|20,562,531|231,359|2,070|1,169,420|15,889
