都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,907|1,188,020|114|1|59,332|1,472
青森|5,897|97,564|2|0|5,857|38
岩手|3,487|128,744|1|0|3,433|53
宮城|16,275|252,765|3|0|16,154|118
秋田|1,925|27,342|11|0|1,887|27
山形|3,551|106,891|0|0|3,495|56
福島|9,486|439,438|4|2|9,307|175
茨城|24,435|40,548|22|1|24,194|219
栃木|15,467|504,683|12|1|15,338|117
群馬|16,824|321,596|24|0|16,624|176
埼玉|115,730|1,550,673|110|10|114,567|1,053
千葉|100,420|1,152,451|66|1|99,325|1,026
東京|381,975|3,907,778|222|10|378,595|3,158
神奈川|169,088|1,711,988|136|8|167,641|1,311
新潟|8,007|301,288|9|0|7,937|61
富山|4,867|123,338|0|0|4,815|52
石川|7,967|204,043|4|0|7,812|129
福井|3,115|122,186|2|0|3,075|38
山梨|5,155|124,304|0|0|5,126|29
長野|8,883|342,465|1|0|8,841|97
岐阜|19,235|440,595|39|0|18,977|218
静岡|26,776|671,508|12|0|26,553|209
愛知|106,494|1,411,553|97|3|105,240|1,157
三重|14,809|251,936|5|0|14,966|163
滋賀|12,421|277,401|12|0|12,305|104
京都|35,950|446,478|47|0|35,611|291
大阪|202,907|3,867,026|334|34|199,517|3,056
兵庫|78,618|803,764|86|4|77,136|1,396
奈良|15,920|266,801|24|0|15,747|149
和歌山|5,299|66,941|4|0|5,128|62
鳥取|1,669|157,896|1|0|1,638|5
島根|1,731|60,030|3|0|1,723|5
岡山|15,458|289,814|87|1|15,194|136
広島|22,139|945,866|42|0|21,895|202
山口|5,786|199,962|39|0|5,654|93
徳島|3,291|110,382|5|0|3,221|65
香川|4,705|137,206|2|0|4,664|38
愛媛|5,409|163,712|15|0|5,312|82
高知|4,167|105,446|2|0|4,132|33
福岡|74,512|1,338,223|51|4|73,834|622
佐賀|5,864|112,457|8|0|5,882|30
長崎|6,118|191,672|0|0|6,045|73
熊本|14,395|124,519|2|1|14,257|136
大分|8,186|284,597|0|0|8,102|84
宮崎|6,151|73,039|0|0|6,094|41
鹿児島|9,102|172,780|0|0|9,036|66
沖縄|50,292|416,036|55|1|49,836|398
その他（その他）|149|0|0|0|149|0
合計|1,721,014|26,035,745|1,715|82|1,701,203|18,319
