都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,474|1,122,657|183|0|58,825|1,469
青森|5,839|90,235|146|2|5,655|38
岩手|3,486|122,855|4|0|3,429|53
宮城|16,246|242,708|34|1|16,095|117
秋田|1,893|26,739|9|0|1,857|27
山形|3,519|99,682|13|0|3,450|56
福島|9,469|414,020|20|2|9,274|175
茨城|24,332|40,366|120|8|23,995|217
栃木|15,399|486,367|88|3|15,195|116
群馬|16,679|299,836|69|3|16,436|174
埼玉|115,336|1,470,823|525|27|113,793|1,018
千葉|100,124|1,083,005|363|21|98,715|1,010
東京|376,974|3,696,668|1,150|43|372,767|3,057
神奈川|168,534|1,617,673|579|27|166,667|1,288
新潟|7,960|289,250|62|2|7,837|61
富山|4,842|115,816|36|1|4,755|51
石川|7,926|196,147|39|1|7,736|129
福井|3,091|117,645|20|0|3,034|37
山梨|5,141|111,974|10|0|5,103|29
長野|8,817|320,835|52|0|8,724|96
岐阜|18,986|413,321|170|3|18,798|216
静岡|26,698|625,523|40|1|26,401|209
愛知|105,926|1,323,431|479|12|104,296|1,151
三重|14,722|263,303|95|3|14,785|163
滋賀|12,332|258,168|49|1|12,181|102
京都|35,763|425,157|235|11|35,220|289
大阪|201,429|3,526,163|1,549|158|195,222|3,015
兵庫|78,015|754,833|504|13|76,119|1,392
奈良|15,785|252,073|106|3|15,530|149
和歌山|5,281|65,539|16|1|5,099|62
鳥取|1,654|148,695|10|0|1,615|5
島根|1,633|55,076|9|0|1,619|5
岡山|15,202|266,922|79|1|14,937|136
広島|21,828|889,244|116|4|21,513|199
山口|5,669|189,336|70|0|5,508|91
徳島|3,279|104,710|19|0|3,195|65
香川|4,695|129,781|13|1|4,644|38
愛媛|5,287|153,274|89|1|5,116|82
高知|4,123|99,099|12|2|4,080|31
福岡|74,230|1,262,868|396|16|73,195|618
佐賀|5,805|104,741|31|1|5,794|29
長崎|6,052|181,068|47|0|5,932|73
熊本|14,336|123,147|40|4|14,161|135
大分|8,176|267,196|48|1|8,044|84
宮崎|6,146|72,926|14|0|6,075|41
鹿児島|9,083|168,575|26|0|9,056|65
沖縄|49,947|397,898|277|3|49,274|350
その他（その他）|149|0|0|0|149|0
合計|1,708,312|24,487,368|8,061|381|1,680,900|18,013
