都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,546|1,128,719|212|0|58,871|1,469
青森|5,866|90,770|159|2|5,669|38
岩手|3,486|123,312|2|0|3,431|53
宮城|16,250|243,451|22|1|16,109|118
秋田|1,893|26,739|6|0|1,860|27
山形|3,528|99,990|19|0|3,453|56
福島|9,473|415,976|18|2|9,280|175
茨城|24,346|40,366|100|8|24,029|217
栃木|15,411|487,745|74|2|15,221|116
群馬|16,685|301,432|55|3|16,456|174
埼玉|115,397|1,476,293|422|26|113,954|1,021
千葉|100,160|1,087,502|319|14|98,812|1,015
東京|377,093|3,712,141|1,023|39|372,994|3,076
神奈川|168,619|1,624,122|523|24|166,802|1,294
新潟|7,967|290,569|43|1|7,863|61
富山|4,845|116,672|30|1|4,764|51
石川|7,931|196,997|39|0|7,741|129
福井|3,098|117,884|23|0|3,038|37
山梨|5,144|111,974|8|0|5,108|29
長野|8,824|322,195|44|0|8,739|96
岐阜|19,005|415,673|159|3|18,839|217
静岡|26,705|630,210|37|0|26,401|209
愛知|105,998|1,330,052|431|6|104,415|1,152
三重|14,736|267,510|86|2|14,810|163
滋賀|12,341|259,785|49|1|12,190|102
京都|35,779|427,002|174|8|35,303|289
大阪|201,606|3,556,202|1,304|151|195,688|3,020
兵庫|78,084|758,361|449|12|76,243|1,392
奈良|15,811|253,223|111|3|15,551|149
和歌山|5,284|65,626|10|1|5,108|62
鳥取|1,658|149,369|9|0|1,619|5
島根|1,638|55,806|8|0|1,625|5
岡山|15,212|268,198|66|2|15,000|136
広島|21,884|905,700|137|3|21,548|199
山口|5,673|189,336|60|0|5,521|92
徳島|3,280|105,216|11|0|3,204|65
香川|4,695|130,479|11|1|4,646|38
愛媛|5,299|155,428|87|1|5,130|82
高知|4,128|99,126|13|1|4,083|32
福岡|74,271|1,268,568|348|13|73,288|619
佐賀|5,805|105,263|27|1|5,801|29
長崎|6,060|181,858|43|0|5,944|73
熊本|14,355|123,181|35|2|14,184|136
大分|8,178|268,618|33|0|8,061|84
宮崎|6,150|72,948|14|0|6,079|41
鹿児島|9,092|169,015|23|0|9,066|65
沖縄|50,011|399,599|259|1|49,353|362
その他（その他）|149|0|0|0|149|0
合計|1,709,449|24,626,201|7,135|335|1,683,043|18,070
