都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|126,672|1,520,870|32,371|7|93,444|1,569
青森|14,110|140,684|3,931|0|10,133|46
岩手|6,240|159,198|1,488|0|4,698|54
宮城|28,307|346,130|5,919|4|21,556|124
秋田|6,155|37,600|2,065|0|4,061|29
山形|8,248|138,776|2,611|0|5,579|58
福島|18,694|560,303|4,791|3|13,723|180
茨城|49,863|43,398|8,954|8|40,672|237
栃木|32,465|594,579|7,799|5|24,530|136
群馬|39,470|447,533|7,381|8|31,880|209
埼玉|224,771|2,018,412|38,095|59|185,579|1,097
千葉|194,495|1,484,513|34,674|19|152,127|1,097
東京|759,431|5,055,946|179,649|64|576,500|3,282
神奈川|326,466|2,180,686|60,930|92|264,134|1,402
新潟|21,316|424,077|3,964|4|17,287|65
富山|10,196|165,082|3,236|2|6,908|52
石川|17,520|254,485|4,998|7|12,352|147
福井|7,748|177,358|1,447|0|6,263|38
山梨|11,863|173,670|2,245|1|9,586|38
長野|23,455|469,096|4,975|2|16,325|113
岐阜|38,471|588,044|7,195|7|30,104|235
静岡|62,420|889,613|14,005|6|47,537|246
愛知|219,037|1,837,739|48,347|36|169,409|1,281
三重|29,738|322,008|6,155|4|24,103|195
滋賀|32,629|375,262|9,098|2|23,416|115
京都|90,946|599,076|24,213|107|63,434|320
大阪|470,212|5,163,890|141,710|720|325,199|3,302
兵庫|181,104|1,109,720|57,622|52|121,982|1,519
奈良|37,016|362,932|11,990|22|24,854|172
和歌山|16,156|101,234|4,375|7|11,584|73
鳥取|4,491|225,638|837|1|3,588|5
島根|4,986|97,893|721|0|4,258|7
岡山|36,733|383,374|5,153|6|21,302|154
広島|59,571|1,310,389|20,220|16|39,069|282
山口|16,321|318,320|2,669|2|13,545|107
徳島|6,714|141,459|1,582|1|5,068|71
香川|11,927|179,317|2,795|3|9,071|50
愛媛|12,939|227,855|2,380|3|10,461|98
高知|8,351|150,227|1,965|5|6,344|42
福岡|171,200|1,826,042|52,827|14|112,236|718
佐賀|16,467|167,245|4,060|1|11,331|38
長崎|19,157|255,689|5,681|1|13,768|83
熊本|37,181|172,654|7,782|10|29,229|170
大分|17,889|384,873|3,367|0|14,432|90
宮崎|14,628|111,098|2,890|0|11,711|58
鹿児島|22,683|233,010|4,806|2|17,197|90
沖縄|89,181|556,763|5,662|27|83,080|415
その他（その他）|149|0|0|0|149|0
合計|3,655,782|34,483,760|861,630|1,340|2,744,798|19,909
