都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,168|815,860|666|10|40,061|1,416
青森|2,564|53,611|30|0|2,503|31
岩手|1,835|90,410|103|1|1,685|47
宮城|9,496|165,253|265|3|9,115|91
秋田|964|16,564|43|1|901|20
山形|2,081|68,627|50|2|1,984|47
福島|5,155|296,079|167|7|4,827|161
茨城|11,038|34,230|347|5|10,525|166
栃木|7,337|316,076|188|10|7,067|82
群馬|8,124|203,483|71|3|7,899|154
埼玉|49,077|1,020,328|2,128|23|46,107|842
千葉|43,076|733,973|1,678|17|40,675|723
東京|186,698|2,662,139|8,078|53|176,353|2,267
神奈川|72,114|1,100,250|2,906|39|68,239|969
新潟|3,548|182,160|107|1|3,387|54
富山|2,075|77,808|29|2|2,008|38
石川|4,156|128,544|195|1|3,842|115
福井|1,412|73,970|73|0|1,303|36
山梨|2,176|65,656|47|0|2,108|21
長野|5,075|216,101|26|0|5,031|94
岐阜|9,555|282,864|91|3|9,277|187
静岡|9,782|429,699|391|4|9,238|153
愛知|51,879|876,763|694|12|50,192|993
三重|5,423|152,748|133|3|5,316|113
滋賀|5,672|160,979|92|2|5,490|90
京都|16,966|296,366|220|3|16,459|249
大阪|106,104|2,301,363|2,117|109|100,465|2,703
兵庫|41,540|530,964|447|14|39,783|1,310
奈良|8,558|178,273|172|2|8,254|132
和歌山|2,724|42,772|24|0|2,593|49
鳥取|533|87,649|40|0|472|2
島根|567|32,936|14|0|551|2
岡山|7,668|174,589|39|1|7,472|127
広島|11,625|570,271|79|4|11,361|177
山口|3,185|126,574|28|1|3,077|80
徳島|1,679|67,963|20|0|1,596|63
香川|2,128|89,984|25|0|2,077|31
愛媛|2,783|100,554|30|2|2,678|75
高知|1,937|58,792|69|0|1,839|29
福岡|36,247|871,970|531|8|35,132|526
佐賀|2,590|59,973|16|0|2,578|24
長崎|3,256|130,594|44|0|3,145|69
熊本|6,516|82,714|31|2|6,366|119
大分|3,520|177,563|25|0|3,431|64
宮崎|3,118|44,922|14|0|3,066|27
鹿児島|3,763|114,627|52|0|3,701|39
沖縄|21,661|266,892|609|34|20,843|215
（その他）|149|-|0|-|149|-
合計|831,297|16,632,480|23,244|382|792,221|15,022
