都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|25,204|543,551|2,092|23|22,122|878
青森|1,663|33,580|253|3|1,386|24
岩手|1,011|57,247|174|1|804|33
宮城|8,191|160,246|413|9|7,696|69
秋田|536|10,180|122|0|405|9
山形|1,571|47,885|181|4|1,356|34
福島|3,608|190,845|460|12|3,023|125
茨城|8,384|29,913|480|19|7,769|135
栃木|5,468|217,832|261|4|5,136|71
群馬|6,014|137,279|596|5|5,652|104
埼玉|38,875|765,421|2,458|35|35,671|746
千葉|33,879|549,624|1,363|19|31,889|627
東京|142,943|2,042,576|6,911|69|134,133|1,899
神奈川|54,645|805,963|1,958|51|51,864|823
新潟|2,432|110,382|360|1|2,047|25
富山|1,376|51,908|152|7|1,194|30
石川|2,639|71,843|366|10|2,193|78
福井|915|49,538|102|1|780|33
山梨|1,239|35,312|125|1|1,096|19
長野|3,975|147,408|303|4|3,657|70
岐阜|6,208|191,354|570|5|5,501|137
静岡|6,637|293,084|351|3|6,163|123
愛知|34,704|557,541|3,540|34|30,526|638
三重|3,958|98,154|652|13|3,321|88
滋賀|3,945|107,671|578|11|3,304|63
京都|12,956|218,617|1,575|25|11,231|187
大阪|85,903|1,477,739|20,210|446|63,298|1,577
兵庫|33,260|390,382|4,979|84|27,573|708
奈良|6,574|125,853|961|27|5,534|79
和歌山|2,281|34,966|293|48|1,918|33
鳥取|377|62,070|37|0|332|2
島根|365|19,437|36|1|329|0
岡山|4,404|95,544|576|15|3,157|40
広島|6,297|267,317|506|7|5,582|110
山口|1,925|82,172|248|6|1,631|46
徳島|1,421|45,131|304|6|1,070|47
香川|1,362|63,106|231|2|1,114|23
愛媛|2,439|62,905|305|12|2,086|48
高知|1,097|8,405|96|4|981|20
福岡|24,718|618,356|3,454|35|20,903|361
佐賀|1,739|39,696|244|2|1,497|14
長崎|2,263|93,539|357|6|1,865|42
熊本|4,324|66,663|502|16|3,742|80
大分|2,099|114,417|504|1|1,567|28
宮崎|2,246|30,480|173|0|2,043|22
鹿児島|2,358|81,722|283|2|2,028|28
沖縄|12,778|193,823|1,021|9|11,626|137
（その他）|149|-|0|-|149|-
合計|613,355|11,498,677|61,716|1,098|539,944|10,513
