都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|207,760|1,792,389|15,794|5|190,623|1,904
青森|31,395|186,073|3,725|0|27,589|81
岩手|16,192|209,027|2,372|1|13,748|72
宮城|53,047|436,577|5,208|2|47,419|170
秋田|13,970|49,068|1,681|0|12,245|44
山形|15,960|166,924|1,956|1|13,927|77
福島|32,136|657,796|3,139|1|28,807|190
茨城|103,560|44,674|8,966|4|94,231|363
栃木|57,026|651,092|5,492|1|51,301|233
群馬|64,591|528,640|4,594|3|59,720|277
埼玉|396,308|2,372,169|26,178|26|368,824|1,306
千葉|334,875|1,750,676|22,073|20|310,051|1,606
東京|1,182,871|5,828,126|101,069|45|1,077,729|4,073
神奈川|568,149|2,180,686|33,027|55|533,166|1,956
新潟|37,957|501,364|3,383|2|34,487|87
富山|25,691|205,471|4,377|1|21,243|71
石川|32,536|329,593|3,061|5|29,271|181
福井|19,741|254,276|1,797|3|17,903|41
山梨|21,243|229,365|1,508|1|19,680|61
長野|39,560|550,160|3,663|2|34,920|160
岐阜|64,140|705,457|3,417|3|60,101|306
静岡|113,392|1,025,186|9,212|4|103,646|373
愛知|388,261|2,258,592|20,574|33|365,772|1,915
三重|51,266|408,628|3,143|7|49,275|262
滋賀|64,205|501,533|6,123|3|57,897|185
京都|147,434|702,501|7,269|29|139,335|612
大阪|760,910|6,034,038|44,867|571|711,515|4,498
兵庫|316,191|1,322,935|18,697|19|295,450|2,046
奈良|71,001|435,157|8,284|11|62,381|336
和歌山|26,782|131,555|820|2|25,695|107
鳥取|8,510|288,047|727|0|7,673|11
島根|8,420|130,033|790|1|7,621|9
岡山|58,934|467,245|3,674|5|52,944|221
広島|88,767|1,476,989|7,413|9|80,914|440
山口|26,978|462,176|2,168|1|24,649|161
徳島|15,188|172,557|1,187|1|13,927|78
香川|26,676|217,735|2,782|1|23,792|102
愛媛|22,457|283,036|1,988|4|20,343|126
高知|15,750|208,678|1,319|3|14,334|97
福岡|283,343|2,170,646|26,880|12|250,618|1,094
佐賀|29,405|208,591|2,110|1|25,003|78
長崎|30,778|297,874|2,594|1|29,478|116
熊本|60,699|221,934|5,124|7|55,309|266
大分|29,466|461,911|1,614|3|27,723|129
宮崎|23,242|146,339|1,786|0|21,417|116
鹿児島|38,809|292,266|2,717|3|35,709|164
沖縄|114,407|638,807|4,787|4|109,184|437
その他（その他）|149|0|0|0|149|0
合計|6,140,128|40,594,592|445,129|916|5,658,738|27,238
