都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,472|734,653|4,453|34|35,468|1,288
青森|2,448|47,747|84|2|2,334|30
岩手|1,590|80,043|121|0|1,423|46
宮城|9,030|151,062|135|8|8,804|84
秋田|763|14,046|17|1|727|19
山形|2,009|61,869|56|3|1,907|46
福島|4,714|262,020|125|4|4,434|155
茨城|10,135|32,980|312|11|9,666|157
栃木|6,671|274,446|258|11|6,333|80
群馬|7,980|182,168|140|8|7,692|148
埼玉|45,040|918,264|1,066|33|43,157|817
千葉|38,404|642,098|939|21|36,771|694
東京|166,369|2,381,420|3,618|47|160,595|2,156
神奈川|64,195|972,090|1,811|49|61,460|924
新潟|3,362|154,992|150|1|3,166|46
富山|1,959|68,443|73|5|1,849|37
石川|3,875|112,509|118|3|3,642|112
福井|1,063|61,324|18|0|1,011|34
山梨|1,777|47,764|220|2|1,537|20
長野|4,934|189,515|124|2|4,794|89
岐阜|9,267|255,000|362|17|8,726|179
静岡|8,856|372,339|467|5|8,246|143
愛知|49,716|763,178|2,842|74|45,986|888
三重|5,145|134,562|219|9|4,954|108
滋賀|5,405|139,908|274|9|5,047|84
京都|16,348|269,142|416|20|15,680|229
大阪|101,774|1,969,701|5,539|208|92,844|2,530
兵庫|40,490|482,693|722|60|38,512|1,256
奈良|8,077|158,592|164|10|7,792|121
和歌山|2,652|41,061|25|6|2,524|47
鳥取|466|79,328|8|0|449|2
島根|550|28,600|17|2|533|0
岡山|7,550|153,838|269|7|7,125|120
広島|11,194|523,290|372|16|10,568|153
山口|3,066|113,166|168|2|2,829|69
徳島|1,646|61,381|22|0|1,561|63
香川|2,065|81,546|59|4|1,984|27
愛媛|2,736|91,492|19|4|2,642|75
高知|1,661|10,557|117|11|1,523|21
福岡|34,974|788,392|1,738|43|32,709|491
佐賀|2,539|53,159|38|1|2,515|23
長崎|3,065|117,900|145|1|2,852|68
熊本|6,402|80,374|159|9|6,134|109
大分|3,467|157,405|86|3|3,322|59
宮崎|3,056|43,591|40|2|2,983|27
鹿児島|3,584|107,325|179|2|3,390|33
沖縄|19,508|235,918|2,226|79|17,129|159
（その他）|149|-|0|-|149|-
合計|772,198|14,702,891|30,530|849|727,478|14,066
