都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|46,110|878,489|2,459|15|42,117|1,427
青森|2,820|58,421|186|0|2,602|32
岩手|2,106|95,844|166|0|1,893|47
宮城|10,358|176,609|551|3|9,635|91
秋田|1,057|17,804|57|2|979|21
山形|2,294|73,205|191|0|2,056|47
福島|6,301|322,397|820|10|5,319|162
茨城|13,789|35,004|1,788|16|11,831|170
栃木|9,052|357,462|1,225|15|7,739|88
群馬|9,565|221,885|1,098|6|8,312|155
埼玉|63,311|1,123,525|12,664|65|49,794|853
千葉|54,350|810,755|6,705|52|46,909|736
東京|240,653|2,897,360|34,235|141|204,112|2,306
神奈川|93,001|1,224,026|11,664|131|80,338|999
新潟|4,395|202,819|552|7|3,789|54
富山|2,488|84,658|294|4|2,156|38
石川|5,595|140,223|928|8|4,544|118
福井|1,793|83,294|282|1|1,475|36
山梨|2,666|76,621|357|0|2,293|21
長野|5,598|233,083|377|0|5,183|94
岐阜|10,028|301,624|320|3|9,520|188
静岡|11,758|465,943|1,595|5|10,006|157
愛知|55,376|938,412|2,531|13|51,835|1,010
三重|6,127|164,729|525|3|5,644|114
滋賀|6,472|175,509|597|2|5,781|94
京都|19,647|319,923|1,611|42|17,498|249
大阪|120,171|2,545,104|9,386|367|107,037|2,728
兵庫|45,789|570,218|2,617|22|41,854|1,319
奈良|9,533|191,995|658|11|8,742|133
和歌山|3,171|46,651|263|17|2,785|49
鳥取|952|102,851|308|1|629|3
島根|789|37,500|93|1|694|2
岡山|8,728|189,599|599|3|7,812|127
広島|12,518|594,849|451|7|11,765|179
山口|3,389|133,190|165|0|3,144|80
徳島|1,839|74,355|84|1|1,692|63
香川|2,465|96,500|280|1|2,155|32
愛媛|3,084|108,860|222|4|2,785|77
高知|2,164|65,004|114|7|2,021|29
福岡|42,982|949,123|4,531|9|37,075|537
佐賀|2,910|66,961|207|0|2,671|24
長崎|3,675|139,355|309|0|3,297|69
熊本|7,577|88,575|764|3|6,692|121
大分|3,842|191,693|235|0|3,543|64
宮崎|3,398|46,942|209|1|3,150|27
鹿児島|4,246|122,130|290|0|3,869|39
沖縄|27,619|294,855|4,142|69|23,196|239
（その他）|149|-|0|-|149|-
合計|997,700|18,135,934|109,705|1,068|870,117|15,248
