都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,466|787,474|708|23|39,388|1,405
青森|2,520|51,214|63|0|2,426|31
岩手|1,713|87,030|64|1|1,602|47
宮城|9,187|158,278|92|4|8,995|90
秋田|907|15,564|99|1|788|20
山形|2,028|66,016|16|1|1,965|47
福島|4,962|283,651|157|3|4,644|161
茨城|10,651|33,467|246|5|10,240|165
栃木|7,120|306,285|247|7|6,791|82
群馬|8,051|194,942|45|5|7,854|152
埼玉|46,944|978,027|1,202|21|44,910|832
千葉|40,889|698,007|1,216|17|38,963|710
東京|176,501|2,543,617|5,065|51|169,197|2,239
神奈川|68,312|1,047,212|1,818|37|65,542|952
新潟|3,423|173,306|45|2|3,326|52
富山|2,042|74,335|16|1|1,988|38
石川|3,954|124,083|34|1|3,801|115
福井|1,327|69,860|139|0|1,153|35
山梨|2,106|58,651|82|1|2,004|21
長野|5,039|208,048|48|0|4,975|91
岐阜|9,466|272,888|74|4|9,205|187
静岡|9,395|407,868|282|6|8,961|152
愛知|51,161|835,239|634|17|49,556|971
三重|5,279|145,510|78|4|5,228|112
滋賀|5,571|153,346|64|4|5,417|90
京都|16,661|286,512|142|7|16,255|246
大阪|103,850|2,185,473|1,229|148|99,147|2,680
兵庫|41,005|512,406|253|19|39,444|1,308
奈良|8,378|170,318|174|6|8,073|131
和歌山|2,693|42,128|22|2|2,564|49
鳥取|491|84,118|18|0|457|2
島根|553|31,436|3|1|549|1
岡山|7,596|165,308|25|4|7,439|126
広島|11,526|553,751|100|12|11,239|175
山口|3,159|122,050|54|1|3,025|80
徳島|1,657|65,393|3|0|1,591|63
香川|2,100|86,905|16|1|2,058|31
愛媛|2,755|97,164|5|3|2,675|75
高知|1,851|11,563|81|9|1,744|26
福岡|35,639|839,693|357|12|34,732|522
佐賀|2,565|57,575|16|0|2,561|24
長崎|3,216|126,322|88|0|3,060|69
熊本|6,486|82,317|60|3|6,308|118
大分|3,494|170,404|15|0|3,415|64
宮崎|3,099|44,507|20|0|3,028|27
鹿児島|3,698|112,032|59|2|3,636|38
沖縄|21,017|253,685|925|45|19,907|191
（その他）|149|-|0|-|149|-
合計|803,652|15,874,978|16,199|491|771,975|14,843
