都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|67,140|1,335,571|3,964|0|60,650|1,479
青森|7,002|112,927|1,028|0|5,935|39
岩手|3,662|141,854|133|0|3,476|53
宮城|17,140|279,097|569|1|16,291|118
秋田|2,215|29,573|248|0|1,940|27
山形|3,980|122,031|321|0|3,603|56
福島|10,057|492,071|415|1|9,466|176
茨城|26,908|41,263|1,903|2|24,785|220
栃木|17,807|548,317|1,756|0|15,932|119
群馬|20,275|383,408|2,292|0|17,801|182
埼玉|127,859|1,749,528|10,148|5|116,651|1,060
千葉|110,316|1,309,081|6,664|0|101,018|1,029
東京|424,115|4,428,000|33,281|10|387,653|3,181
神奈川|184,125|1,957,775|11,263|6|171,540|1,322
新潟|10,740|362,194|2,060|0|8,617|63
富山|5,189|140,314|239|0|4,898|52
石川|8,822|224,896|704|0|7,957|139
福井|3,796|139,830|469|0|3,289|38
山梨|5,999|143,310|713|0|5,263|29
長野|11,546|402,264|1,624|1|9,540|97
岐阜|21,731|507,018|1,677|0|19,369|219
静岡|31,257|776,013|4,130|1|26,254|210
愛知|117,309|1,576,923|9,222|2|106,922|1,165
三重|16,589|279,143|1,609|0|15,175|165
滋賀|15,388|314,089|2,366|0|12,917|105
京都|43,287|505,813|4,927|38|36,866|292
大阪|236,905|4,495,206|28,035|152|205,798|3,072
兵庫|87,179|917,997|6,627|3|79,152|1,401
奈良|18,280|304,757|1,800|3|16,329|151
和歌山|6,695|75,060|1,127|4|5,390|62
鳥取|2,060|187,458|324|0|1,703|5
島根|2,784|69,204|848|1|1,931|5
岡山|17,802|329,200|415|0|15,445|136
広島|32,531|1,106,240|8,972|7|23,350|209
山口|8,953|256,718|2,142|1|6,717|94
徳島|3,587|123,433|255|0|3,272|66
香川|5,454|154,834|653|1|4,765|38
愛媛|7,078|186,902|1,475|1|5,521|82
高知|4,491|119,856|271|3|4,187|33
福岡|84,690|1,535,749|7,077|1|74,777|628
佐賀|7,413|134,418|1,004|0|6,127|32
長崎|8,027|216,669|1,736|0|6,227|73
熊本|18,148|135,789|2,046|0|15,964|138
大分|9,360|328,924|1,011|0|8,265|84
宮崎|7,233|78,789|1,006|0|6,168|41
鹿児島|11,096|190,597|1,104|0|9,670|66
沖縄|70,502|491,278|11,509|43|58,601|398
その他（その他）|149|0|0|0|149|0
合計|1,964,671|29,741,381|183,162|287|1,753,316|18,449
