都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,875|804,050|602|11|39,843|1,412
青森|2,541|52,766|25|0|2,485|31
岩手|1,800|89,320|104|1|1,649|47
宮城|9,332|162,859|170|3|9,062|91
秋田|941|16,364|40|2|881|20
山形|2,067|68,161|45|1|1,975|47
福島|5,099|291,810|182|4|4,756|161
茨城|10,857|33,967|256|5|10,435|166
栃木|7,252|313,112|166|10|7,004|82
群馬|8,091|200,546|50|3|7,887|154
埼玉|48,038|1,003,559|1,438|23|45,762|838
千葉|42,158|723,222|1,380|16|40,060|718
東京|182,140|2,619,142|6,164|55|173,720|2,256
神奈川|70,596|1,080,711|2,418|38|67,214|964
新潟|3,491|178,552|83|0|3,354|54
富山|2,059|76,500|21|2|2,000|38
石川|4,045|126,689|101|1|3,825|115
福井|1,393|72,719|98|1|1,260|35
山梨|2,160|62,325|49|0|2,090|21
長野|5,063|213,755|36|0|5,011|93
岐阜|9,503|278,405|61|5|9,255|187
静岡|9,616|421,546|292|6|9,172|152
愛知|51,623|860,388|650|15|49,990|983
三重|5,349|148,938|92|3|5,283|113
滋賀|5,631|158,701|72|2|5,469|90
京都|16,832|292,343|188|4|16,377|247
大阪|104,954|2,264,070|1,605|118|99,855|2,693
兵庫|41,289|523,635|337|16|39,642|1,310
奈良|8,473|175,528|126|7|8,215|132
和歌山|2,712|42,554|18|1|2,587|49
鳥取|495|86,141|22|0|464|2
島根|561|32,023|8|0|551|2
岡山|7,622|168,599|22|1|7,455|126
広島|11,583|565,038|79|7|11,316|176
山口|3,175|124,469|37|1|3,058|80
徳島|1,666|66,709|11|0|1,592|63
香川|2,119|88,739|24|1|2,069|31
愛媛|2,758|98,769|5|2|2,678|75
高知|1,898|11,862|65|4|1,806|27
福岡|35,974|858,529|428|9|34,977|525
佐賀|2,571|58,912|15|0|2,568|24
長崎|3,229|128,782|36|0|3,124|69
熊本|6,500|82,540|26|1|6,355|119
大分|3,505|174,270|19|0|3,422|64
宮崎|3,111|44,796|17|0|3,057|27
鹿児島|3,740|113,826|53|1|3,683|39
沖縄|21,377|260,219|618|44|20,559|206
（その他）|149|-|0|-|149|-
合計|819,013|16,320,460|18,354|424|785,001|14,954
