都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,783|1,167,051|92|0|59,230|1,472
青森|5,895|95,683|6|1|5,851|38
岩手|3,486|127,002|0|0|3,433|53
宮城|16,269|249,432|12|1|16,139|118
秋田|1,909|26,975|8|0|1,874|27
山形|3,551|104,385|8|0|3,487|56
福島|9,484|431,093|4|2|9,305|175
茨城|24,406|40,491|17|2|24,171|218
栃木|15,448|499,689|10|1|15,322|116
群馬|16,805|315,010|58|0|16,571|176
埼玉|115,632|1,525,328|114|15|114,472|1,046
千葉|100,345|1,128,121|84|2|99,231|1,025
東京|381,721|3,840,004|293|12|378,274|3,154
神奈川|168,943|1,680,680|126|8|167,509|1,308
新潟|7,996|296,006|12|0|7,923|61
富山|4,867|121,073|8|0|4,807|52
石川|7,963|201,792|5|0|7,807|129
福井|3,113|121,177|7|0|3,068|38
山梨|5,155|121,233|0|0|5,126|29
長野|8,875|335,860|9|0|8,825|97
岐阜|19,170|431,641|80|1|18,863|218
静岡|26,755|656,577|16|0|26,530|209
愛知|106,393|1,384,461|135|4|105,102|1,156
三重|14,803|244,929|27|0|14,937|163
滋賀|12,411|271,930|20|0|12,288|103
京都|35,895|439,476|42|1|35,559|291
大阪|202,582|3,758,997|445|41|197,655|3,047
兵庫|78,496|787,697|170|3|76,931|1,396
奈良|15,898|262,297|40|0|15,709|149
和歌山|5,295|66,546|4|0|5,124|62
鳥取|1,668|154,919|3|0|1,635|5
島根|1,724|59,148|45|1|1,674|5
岡山|15,350|276,298|33|1|15,099|136
広島|22,083|932,963|55|0|21,826|202
山口|5,744|197,624|34|0|5,617|93
徳島|3,287|108,442|4|0|3,218|65
香川|4,703|134,977|0|0|4,664|38
愛媛|5,391|159,777|41|0|5,268|82
高知|4,166|103,172|7|0|4,126|33
福岡|74,456|1,314,117|80|6|73,746|621
佐賀|5,858|109,852|11|0|5,870|30
長崎|6,117|188,461|13|0|6,031|73
熊本|14,392|124,358|5|1|14,251|136
大分|8,186|279,169|0|0|8,102|84
宮崎|6,151|73,034|6|0|6,088|41
鹿児島|9,102|171,584|1|0|9,035|66
沖縄|50,251|410,917|90|0|49,743|396
その他（その他）|149|0|0|0|149|0
合計|1,719,122|25,531,448|2,280|103|1,697,265|18,288
