都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|113,402|1,486,434|29,553|3|80,862|1,532
青森|12,492|134,651|3,923|0|8,527|42
岩手|5,626|155,639|1,431|0|4,142|53
宮城|25,561|333,397|5,123|4|19,749|119
秋田|5,380|35,747|2,021|1|3,332|27
山形|7,343|133,614|2,621|0|4,664|58
福島|16,513|542,199|4,241|3|12,094|178
茨城|44,100|42,981|7,743|5|36,130|227
栃木|29,487|586,954|7,550|2|21,803|134
群馬|36,215|433,003|8,756|6|27,256|203
埼玉|202,147|1,964,509|32,279|49|168,793|1,075
千葉|173,368|1,437,349|29,272|14|137,909|1,076
東京|692,929|4,917,012|165,237|45|524,453|3,239
神奈川|295,194|2,140,968|65,486|69|228,342|1,366
新潟|19,415|412,959|3,930|3|15,422|63
富山|8,874|157,316|2,792|0|6,030|52
石川|15,827|246,419|5,156|6|10,504|144
福井|6,873|169,492|1,388|1|5,447|38
山梨|10,320|161,912|2,856|0|7,440|35
長野|21,261|452,303|4,787|2|14,023|106
岐阜|34,989|572,684|6,978|5|27,042|229
静岡|54,850|855,995|12,906|6|38,174|225
愛知|198,113|1,761,608|44,722|27|152,145|1,246
三重|26,913|322,008|5,771|4|21,586|182
滋賀|28,390|367,633|7,777|2|20,502|111
京都|80,569|583,187|23,364|87|54,303|311
大阪|413,207|5,054,416|120,587|610|289,418|3,202
兵庫|159,819|1,074,381|50,189|34|108,167|1,469
奈良|32,032|349,180|10,190|19|21,682|160
和歌山|14,154|96,347|4,386|36|9,576|70
鳥取|4,183|218,518|1,203|1|2,924|5
島根|4,648|92,443|688|0|3,953|7
岡山|33,013|343,602|5,153|6|21,302|146
広島|55,783|1,260,780|21,981|19|33,540|262
山口|15,122|300,663|3,122|2|11,895|105
徳島|5,895|138,046|1,318|0|4,512|68
香川|10,579|175,476|2,752|2|7,773|46
愛媛|12,046|225,673|2,638|2|9,316|92
高知|7,402|141,876|1,881|9|5,482|39
福岡|153,551|1,774,141|49,715|11|98,935|680
佐賀|14,467|161,325|3,912|0|9,638|35
長崎|17,432|249,436|7,147|0|10,488|80
熊本|33,838|165,189|7,633|15|26,046|159
大分|16,198|373,100|3,434|0|12,677|87
宮崎|13,552|106,195|3,190|0|10,338|50
鹿児島|20,294|225,615|5,013|0|14,682|76
沖縄|86,790|548,400|6,096|33|80,273|407
その他（その他）|149|0|0|0|149|0
合計|3,290,305|33,482,775|799,891|1,143|2,443,440|19,316
