都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|22,842|504,036|1,076|25|20,894|821
青森|1,408|30,897|216|0|1,172|20
岩手|802|53,589|42|1|729|31
宮城|7,808|113,960|838|19|6,895|54
秋田|399|9,437|64|1|326|9
山形|1,390|44,638|192|5|1,168|30
福島|3,094|176,193|303|10|2,671|120
茨城|7,666|28,796|499|10|7,037|130
栃木|5,150|192,484|190|4|4,890|70
群馬|5,602|131,474|307|4|5,193|102
埼玉|36,237|724,184|1,959|33|33,543|735
千葉|32,072|531,072|1,192|11|30,267|613
東京|132,903|1,944,560|5,597|48|125,442|1,864
神奈川|51,748|774,760|1,745|28|49,200|803
新潟|2,064|100,067|330|2|1,716|18
富山|1,202|48,375|141|3|1,032|29
石川|2,279|67,739|238|9|1,971|68
福井|817|43,773|168|1|618|31
山梨|1,102|35,312|63|1|1,020|19
長野|3,635|140,370|391|4|3,215|54
岐阜|5,492|179,305|316|4|5,047|129
静岡|6,227|280,654|261|3|5,845|121
愛知|30,818|527,141|2,402|15|27,801|615
三重|3,351|86,936|418|16|2,945|75
滋賀|3,364|98,992|391|5|2,912|61
京都|11,281|202,076|1,094|9|10,044|179
大阪|72,250|1,297,933|15,317|328|54,970|1,309
兵庫|27,018|351,769|3,990|87|22,390|638
奈良|5,486|117,790|979|22|4,442|65
和歌山|1,943|30,171|384|54|1,508|20
鳥取|351|58,639|81|0|262|2
島根|320|19,437|19|0|301|0
岡山|3,385|89,012|246|4|2,742|35
広島|5,531|223,467|193|3|5,209|108
山口|1,640|77,872|184|0|1,413|43
徳島|1,034|39,798|346|7|659|29
香川|1,124|58,870|143|3|966|20
愛媛|2,080|54,073|370|7|1,681|29
高知|975|7,663|24|0|932|19
福岡|20,753|566,531|1,287|14|19,121|345
佐賀|1,452|36,180|179|0|1,280|13
長崎|1,852|87,425|188|1|1,624|40
熊本|3,767|61,319|203|5|3,487|77
大分|1,457|104,118|105|1|1,328|24
宮崎|2,080|28,287|56|0|1,995|22
鹿児島|1,992|79,584|75|0|1,910|28
沖縄|11,867|183,885|1,313|9|10,430|130
（その他）|149|-|0|-|149|-
合計|549,259|10,644,643|46,115|816|492,392|9,797
