都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|50,914|926,135|3,854|22|45,376|1,433
青森|3,305|62,640|435|0|2,838|32
岩手|2,544|100,361|372|1|2,124|48
宮城|12,151|187,203|1,462|14|10,428|93
秋田|1,251|19,097|159|2|1,071|21
山形|2,660|77,423|308|7|2,305|47
福島|7,572|342,722|1,051|17|6,357|164
茨城|16,992|36,482|2,201|27|14,615|176
栃木|10,781|371,156|1,682|17|9,002|97
群馬|11,649|236,371|1,822|19|9,671|156
埼玉|80,827|1,202,739|21,893|126|58,070|864
千葉|66,862|867,090|10,809|103|55,286|767
東京|291,857|3,065,160|40,197|275|249,306|2,354
神奈川|117,199|1,312,568|15,487|222|100,675|1,037
新潟|5,403|219,420|793|8|4,556|54
富山|3,235|91,299|700|12|2,497|38
石川|6,465|152,975|771|9|5,562|120
福井|2,094|90,162|217|2|1,841|36
山梨|3,421|80,996|572|2|2,833|23
長野|6,532|249,578|719|3|5,726|94
岐阜|11,692|318,209|1,425|2|10,076|191
静岡|15,084|496,889|3,223|18|11,702|159
愛知|61,799|984,241|6,059|35|54,721|1,019
三重|7,670|170,386|1,510|13|6,219|117
滋賀|8,115|186,935|1,531|6|6,489|95
京都|23,746|339,358|4,083|86|18,993|249
大阪|137,563|2,699,965|15,710|451|117,638|2,752
兵庫|52,130|599,425|4,723|57|46,081|1,326
奈良|10,860|202,840|1,123|11|9,603|134
和歌山|3,648|49,979|327|15|3,188|50
鳥取|1,164|111,129|269|3|878|3
島根|999|38,671|155|1|842|2
岡山|10,587|197,807|863|7|8,233|127
広島|14,148|646,233|991|8|12,647|180
山口|3,995|140,551|515|3|3,400|80
徳島|2,034|78,651|176|0|1,795|63
香川|3,190|103,488|604|9|2,553|34
愛媛|3,827|116,363|634|5|3,116|77
高知|2,439|69,148|245|4|2,163|31
福岡|52,452|1,012,731|7,778|27|42,870|553
佐賀|3,856|74,339|571|0|2,961|27
長崎|4,362|147,140|637|1|3,660|69
熊本|9,595|95,310|1,451|8|8,023|121
大分|4,822|204,516|849|1|3,908|65
宮崎|4,059|52,761|581|1|3,438|27
鹿児島|5,891|132,761|1,297|2|4,392|42
沖縄|34,693|315,128|5,865|103|28,432|247
（その他）|149|-|0|-|149|-
合計|1,198,283|19,276,531|168,699|1,765|1,008,309|15,494
